"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Vayne",0.4877,391279,190827,0.4976,365484,181865,0,-0.0123,-0.0077,0
"Aatrox",0.4825,1019982,492141,0.4837,828184,400593,0,0.012,0.0165,0
"Akali",0.4543,350747,159344,0.4534,283212,128408,0,0.0416,0.0468,0
"Camille",0.4889,449721,219869,0.4966,399084,198185,0.3327,-0.0012,0.0034,0.382
"Cho'Gath",0.4845,402182,194857,0.4876,309640,150980,0,0.0073,0.0123,0
"Darius",0.4998,1854183,926721,0.5027,1556454,782429,0,-0.0073,-0.0027,0
"Dr. Mundo",0.5146,478457,246214,0.5144,374516,192651,0,-0.019,-0.0145,0
"Fiora",0.5059,1332491,674107,0.5064,1007403,510149,0,-0.0117,-0.0071,0
"Garen",0.5162,2302052,1188319,0.5186,1888084,979160,0,-0.0239,-0.0193,0
"Gnar",0.4895,475253,232636,0.4915,428331,210525,0,0.0038,0.0084,0
"Gragas",0.4755,30928,14706,0.4742,29795,14129,0,0.0138,0.0298,0
"Heimerdinger",0.5007,138031,69112,0.5015,114320,57331,0.1568,-0.0071,0.0011,0.0215
"Illaoi",0.5105,719809,367462,0.5111,590020,301559,0,-0.0157,-0.0111,0
"Jax",0.499,1181809,589723,0.5016,1011626,507432,2e-04,-0.0066,-0.0021,0
"Jayce",0.4754,352551,167603,0.4784,277056,132544,0,0.0155,0.0208,0
"Kayle",0.5027,505332,254030,0.5034,393571,198124,0,-0.0081,-0.0036,0
"Kennen",0.4824,198199,95611,0.4841,172506,83510,0,0.0108,0.0175,0
"Malphite",0.5135,1005084,516111,0.5165,808020,417342,0,-0.021,-0.0164,0
"Mordekaiser",0.4994,1705891,851922,0.5019,1402746,704038,0.0011,-0.0061,-0.0015,0
"Nasus",0.523,1437636,751884,0.5223,1107152,578265,0,-0.0271,-0.0225,0
"Neeko",0.5056,52282,26434,0.5032,41386,20825,0.0193,-0.0149,-0.0013,0.0311
"Nocturne",0.5277,67409,35572,0.5314,55420,29450,0,-0.0394,-0.0276,0
"Olaf",0.4946,197649,97757,0.4985,166228,82865,0.2746,-0.0053,0.0015,0.5422
"Ornn",0.498,972914,484511,0.5044,758634,382655,0,-0.0086,-0.004,0
"Pantheon",0.4586,207143,94996,0.4654,132347,61594,0,0.0306,0.0382,0
"Poppy",0.4948,366716,181451,0.4938,362689,179096,0.001,0.0016,0.0062,0.0012
"Quinn",0.5139,386821,198787,0.5175,340119,176012,0,-0.0224,-0.0176,0
"Renekton",0.4857,1510972,733879,0.4867,1227114,597236,0,0.0085,0.0131,0
"Rengar",0.5142,187090,96202,0.5172,150998,78096,0,-0.0231,-0.016,0
"Riven",0.4863,579818,281965,0.4883,481934,235328,0,0.0072,0.0118,0
"Rumble",0.4859,143100,69532,0.4888,111109,54310,0,0.0062,0.0145,0
"Ryze",0.4641,166816,77419,0.4691,126200,59200,0,0.0248,0.0326,0
"Sett",0.4987,1381927,689167,0.5021,1140242,572516,0.0021,-0.0059,-0.0013,0
"Shen",0.5107,867184,442871,0.5141,767007,394318,0,-0.0187,-0.0141,0
"Shyvana",0.5155,72668,37460,0.5205,64234,33434,0,-0.0297,-0.0188,0
"Singed",0.5281,353341,186599,0.5341,293903,156974,0,-0.0389,-0.0338,0
"Sion",0.5144,363867,187173,0.5172,280888,145275,0,-0.0222,-0.017,0
"Skarner",0.4992,16719,8346,0.5121,14392,7370,0.0772,-0.0221,0.0011,6e-04
"Sylas",0.471,350719,165189,0.4738,274479,130048,0,0.0216,0.0269,0
"Tahm Kench",0.4917,106020,52130,0.4971,92388,45926,0.9629,-0.0045,0.0047,0.7854
"Teemo",0.516,1188609,613322,0.5154,967580,498691,0,-0.0206,-0.016,0
"Trundle",0.4943,157805,78003,0.4982,121620,60591,0.7919,-0.0045,0.0034,0.7175
"Tryndamere",0.4994,911407,455157,0.4999,788257,394050,4e-04,-0.0064,-0.0018,0.0215
"Urgot",0.5312,1015618,539496,0.5333,873817,466007,0,-0.0379,-0.0333,0
"Vladimir",0.4769,480424,229114,0.4758,391742,186391,0,0.0195,0.0241,0
"Wukong",0.5175,530250,274404,0.5203,527846,274638,0,-0.025,-0.0205,0
"Yasuo",0.4867,429258,208920,0.4944,374365,185086,0.0074,8e-04,0.0054,0.0059
"Yorick",0.5256,535579,281500,0.5254,419530,220421,0,-0.03,-0.0254,0
