"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Viktor",0.4981,40664,20255,0.4965,26355,13085,0.7085,-0.0069,0.0102,0.6827
"Aatrox",0.4697,994127,466941,0.4617,844782,390036,0,0.0295,0.0466,0
"Akali",0.4649,816342,379517,0.4626,537804,248788,0,0.0276,0.0447,0
"Camille",0.4907,515068,252744,0.4847,399788,193777,6e-04,0.0065,0.0236,2e-04
"Cassiopeia",0.5111,107445,54915,0.5104,72932,37224,0.0053,-0.0206,-0.0036,1e-04
"Cho'Gath",0.4915,492391,242010,0.4879,350876,171192,0.0449,2e-04,0.0173,0.0071
"Darius",0.5032,2081168,1047244,0.4999,1792240,895941,0.1936,-0.0143,0.0029,0.2717
"Dr. Mundo",0.5215,424635,221447,0.5146,399499,205582,0,-0.0297,-0.0126,0
"Fiora",0.4996,1418138,708502,0.4946,1106661,547355,0.3348,-0.0043,0.0128,0.5442
"Gangplank",0.4861,469077,228018,0.4773,395626,188832,0,0.0106,0.0276,0
"Garen",0.5074,2314780,1174519,0.5063,1726709,874233,0.0977,-0.0158,0.0013,0.0016
"Gnar",0.4918,463350,227876,0.4855,340589,165356,0.0213,0.0015,0.0186,6e-04
"Heimerdinger",0.5036,181638,91473,0.4971,135157,67187,0.3859,-0.0047,0.0122,0.8555
"Illaoi",0.514,845289,434479,0.5065,710624,359931,0.0018,-0.022,-0.0051,0.0014
"Irelia",0.454,804813,365385,0.4496,604782,271910,0,0.0351,0.0522,0
"Kayle",0.5144,498366,256359,0.5114,411757,210573,0.0025,-0.0217,-0.0046,0
"Kennen",0.4922,373292,183734,0.4833,269818,130403,1e-04,0.0083,0.0253,0
"Kled",0.5209,571653,297774,0.5138,429053,220447,2e-04,-0.0247,-0.0077,0
"Lissandra",0.4849,35580,17253,0.4832,22910,11070,0.0031,0.0047,0.0229,0.0032
"Malphite",0.5189,944081,489884,0.5151,704123,362694,0,-0.0271,-0.01,0
"Maokai",0.5183,225851,117059,0.5103,168843,86161,1e-04,-0.0257,-0.0087,0
"Nasus",0.5252,1165475,612107,0.5222,912958,476747,0,-0.0302,-0.0131,0
"Neeko",0.5014,55368,27762,0.4944,40882,20212,0.609,-0.0063,0.0108,0.5964
"Olaf",0.4841,209396,101369,0.4782,186677,89269,0.0016,0.0052,0.0222,0
"Ornn",0.5204,1386980,721784,0.5099,1204508,614179,2e-04,-0.0251,-0.0079,0
"Pantheon",0.4653,363041,168923,0.4618,273900,126487,0,0.0265,0.0435,0
"Poppy",0.4915,303444,149143,0.4845,255252,123670,0.0034,0.0042,0.0213,2e-04
"Quinn",0.5125,499429,255957,0.5058,348209,176124,0.0687,-0.0165,6e-04,0.0036
"Renekton",0.4891,1321804,646494,0.4832,1070721,517372,0.0012,0.0056,0.0227,0
"Rengar",0.5047,284104,143387,0.5009,249375,124912,0.0875,-0.016,0.0011,0.1733
"Riven",0.4833,814649,393720,0.4771,658683,314258,0,0.0133,0.0304,0
"Rumble",0.5055,357099,180514,0.4925,302078,148773,0.0285,0.001,0.0181,0.2138
"Ryze",0.4562,480512,219210,0.4509,327425,147636,0,0.0374,0.0544,0
"Shen",0.5169,768501,397238,0.5096,652229,332376,0.1111,-0.0155,0.0016,0
"Singed",0.5353,423968,226950,0.5334,376927,201053,0,-0.0486,-0.0316,0
"Sion",0.5135,236218,121298,0.5047,186517,94135,0.1288,-0.0151,0.0019,0.0126
"Skarner",0.5187,57370,29758,0.4983,37051,18463,0.6707,-0.0104,0.0067,0.6509
"Swain",0.5103,99194,50619,0.5022,75522,37927,0.3955,-0.0123,0.0049,0.1106
"Tahm Kench",0.4795,86633,41541,0.4768,69100,32947,1e-04,0.0091,0.0261,0
"Teemo",0.5179,1253614,649247,0.5135,1013445,520404,0,-0.0271,-0.01,0
"Tryndamere",0.4992,991917,495165,0.4933,753970,371933,0.6838,-0.0068,0.0104,0.3085
"Urgot",0.5128,659084,337978,0.5101,465992,237703,0.001,-0.0227,-0.0057,0
"Vayne",0.4874,418166,203814,0.4848,407569,197589,0,0.0092,0.0263,2e-04
"Vladimir",0.4842,797683,386238,0.4762,606341,288740,0,0.0163,0.0334,0
"Volibear",0.5173,249468,129050,0.5111,221160,113035,0.0041,-0.0211,-0.004,0
"Wukong",0.5091,92855,47272,0.5048,68502,34580,0.0089,-0.0199,-0.0028,0.0218
"Yasuo",0.4897,746808,365712,0.4816,563524,271393,4e-04,0.0068,0.0238,0
"Yorick",0.5346,563542,301270,0.5308,448162,237884,0,-0.0442,-0.0272,0
"Zac",0.5023,84051,42219,0.4965,73058,36273,0.9513,-0.0083,0.0088,0.9987
