"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Ornn",0.5007,757160,379110,0.4997,732927,366244,0.1906,-5e-04,0.0027,0.2225
"Aatrox",0.4803,852118,409272,0.4781,848383,405612,0,0.0199,0.0231,0
"Camille",0.4928,458045,225725,0.494,612323,302488,0,0.004,0.0075,0
"Cho'Gath",0.486,297862,144761,0.4852,311266,151026,0,0.0118,0.0167,0
"Darius",0.5017,1714049,859938,0.4956,1619122,802437,0,0.0018,0.0051,0
"Dr. Mundo",0.509,386796,196879,0.5102,356877,182079,0,-0.0122,-0.0076,0
"Fiora",0.5051,976425,493192,0.5034,939809,473100,1e-04,-0.0049,-0.0017,0
"Gangplank",0.4696,375601,176382,0.472,355268,167686,0,0.0254,0.03,0
"Garen",0.5202,2069711,1076664,0.5225,2101412,1097988,0,-0.0239,-0.0207,0
"Gragas",0.4695,42999,20188,0.4753,34622,16456,0,0.0131,0.028,0
"Hecarim",0.4987,95236,47494,0.4983,76890,38314,0.8102,-0.0056,0.0044,0.4588
"Heimerdinger",0.5033,123490,62153,0.5011,128251,64267,0.7193,-0.0046,0.0032,0.354
"Illaoi",0.5074,602429,305672,0.5016,618595,310287,0.0167,-0.0039,-4e-04,0.0278
"Irelia",0.4626,836979,387186,0.4622,815045,376714,0,0.036,0.0392,0
"Jax",0.5004,1060442,530645,0.5007,1043653,522557,0.1304,-0.0029,4e-04,0.1897
"Jayce",0.4764,278889,132863,0.4767,325526,155178,0,0.0195,0.0244,0
"Kayle",0.5034,410816,206805,0.5064,455895,230865,0,-0.0088,-0.0046,0
"Kennen",0.4819,182863,88122,0.4815,231706,111566,0,0.0164,0.0222,0
"Kled",0.5118,304223,155701,0.5093,300929,153263,0,-0.0129,-0.0078,0
"Malphite",0.5144,815708,419600,0.5148,865269,445440,0,-0.0166,-0.0134,0
"Maokai",0.5164,489012,252526,0.5214,460400,240053,0,-0.0233,-0.0192,0
"Mordekaiser",0.4996,1466441,732634,0.4953,1517234,751486,0,0.0034,0.0066,0
"Nasus",0.5183,1072852,556059,0.5204,1028402,535180,0,-0.0223,-0.0191,0
"Neeko",0.5083,41972,21334,0.5068,47839,24245,0.0279,-0.0134,-8e-04,0.0026
"Olaf",0.4886,169313,82726,0.4861,143278,69647,0,0.0082,0.0155,0
"Pantheon",0.4627,130687,60469,0.4618,124538,57512,0,0.0359,0.0437,0
"Poppy",0.4918,375844,184840,0.4958,354389,175706,0.0078,8e-04,0.0055,1e-04
"Quinn",0.5163,337725,174367,0.516,404054,208492,0,-0.0186,-0.0143,0
"Renekton",0.484,1225031,592915,0.4852,1195708,580158,0,0.0123,0.0156,0
"Rengar",0.5115,153830,78684,0.5117,148689,76084,0,-0.0158,-0.0086,0
"Riven",0.4803,500899,240582,0.4773,483273,230666,0,0.0197,0.0237,0
"Rumble",0.4856,117177,56901,0.4846,119917,58112,0,0.0114,0.0194,0
"Sett",0.4988,1209133,603116,0.4955,1241582,615204,0,0.0026,0.0059,0
"Shen",0.5101,768790,392160,0.5156,848544,437509,0,-0.0175,-0.0143,0
"Shyvana",0.5147,67178,34577,0.5131,80266,41184,0,-0.0179,-0.0081,0
"Singed",0.5294,338966,179449,0.5216,319308,166551,0,-0.0249,-0.02,0
"Sion",0.5111,268974,137473,0.5155,274203,141352,0,-0.0182,-0.0129,0
"Skarner",0.505,15081,7616,0.4964,23460,11646,0.5763,-0.0115,0.0064,0.3225
"Sylas",0.4723,269940,127493,0.4721,276209,130398,0,0.0248,0.0301,0
"Tahm Kench",0.4916,99932,49127,0.4949,114048,56442,8e-04,0.0029,0.0111,0.0025
"Teemo",0.5145,986970,507796,0.5161,1006960,519692,0,-0.0182,-0.015,0
"Tryndamere",0.4984,776178,386847,0.5028,732673,368388,2e-04,-0.0047,-0.0015,2e-04
"Udyr",0.4539,27916,12671,0.4476,24987,11184,0,0.0413,0.0588,0
"Urgot",0.5307,887370,470927,0.5305,866237,459539,0,-0.0327,-0.0294,0
"Vayne",0.4946,390313,193049,0.4936,385672,190368,0,0.0038,0.0082,0
"Vladimir",0.4783,407313,194818,0.4816,400749,193001,0,0.0157,0.0201,0
"Wukong",0.518,664588,344257,0.518,800551,414685,0,-0.02,-0.0168,0
"Zac",0.5173,80425,41604,0.5189,83586,43373,0,-0.0238,-0.0142,0
