"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Gnar",0.4883,434662,212245,0.4891,544011,266076,0.4233,-0.003,0.0012,0.4306
"Aatrox",0.4803,852118,409272,0.4781,848383,405612,0,0.0091,0.0128,0
"Camille",0.4928,458045,225725,0.494,612323,302488,0,-0.0069,-0.0032,0
"Cho'Gath",0.486,297862,144761,0.4852,311266,151026,0.0035,0.0012,0.0062,5e-04
"Darius",0.5017,1714049,859938,0.4956,1619122,802437,0,-0.009,-0.0052,0
"Dr. Mundo",0.509,386796,196879,0.5102,356877,182079,0,-0.0229,-0.0183,0
"Fiora",0.5051,976425,493192,0.5034,939809,473100,0,-0.016,-0.0122,0
"Gangplank",0.4696,375601,176382,0.472,355268,167686,0,0.0152,0.0199,0
"Garen",0.5202,2069711,1076664,0.5225,2101412,1097988,0,-0.0348,-0.031,0
"Gragas",0.4695,42999,20188,0.4753,34622,16456,1e-04,0.0072,0.0221,0
"Hecarim",0.4987,95236,47494,0.4983,76890,38314,4e-04,-0.0139,-0.0039,0
"Heimerdinger",0.5033,123490,62153,0.5011,128251,64267,0,-0.015,-0.0072,0
"Illaoi",0.5074,602429,305672,0.5016,618595,310287,0,-0.0143,-0.0106,0
"Irelia",0.4626,836979,387186,0.4622,815045,376714,0,0.0249,0.0286,0
"Jax",0.5004,1060442,530645,0.5007,1043653,522557,0,-0.0128,-0.0091,0
"Jayce",0.4764,278889,132863,0.4767,325526,155178,0,0.0101,0.015,0
"Kayle",0.5034,410816,206805,0.5064,455895,230865,0,-0.0195,-0.0154,0
"Kennen",0.4819,182863,88122,0.4815,231706,111566,0,0.0054,0.0112,0
"Kled",0.5118,304223,155701,0.5093,300929,153263,0,-0.0222,-0.0172,0
"Malphite",0.5144,815708,419600,0.5148,865269,445440,0,-0.0279,-0.0242,0
"Maokai",0.5164,489012,252526,0.5214,460400,240053,0,-0.0341,-0.03,0
"Mordekaiser",0.4996,1466441,732634,0.4953,1517234,751486,0,-0.0078,-0.0041,0
"Nasus",0.5183,1072852,556059,0.5204,1028402,535180,0,-0.0332,-0.0295,0
"Neeko",0.5083,41972,21334,0.5068,47839,24245,0,-0.0229,-0.0102,0
"Olaf",0.4886,169313,82726,0.4861,143278,69647,0.2003,-0.0013,0.0061,0.043
"Pantheon",0.4627,130687,60469,0.4618,124538,57512,0,0.0212,0.029,0
"Poppy",0.4918,375844,184840,0.4958,354389,175706,0,-0.0095,-0.0048,0
"Quinn",0.5163,337725,174367,0.516,404054,208492,0,-0.0296,-0.0252,0
"Renekton",0.484,1225031,592915,0.4852,1195708,580158,1e-04,0.002,0.0057,0
"Rengar",0.5115,153830,78684,0.5117,148689,76084,0,-0.0282,-0.021,0
"Riven",0.4803,500899,240582,0.4773,483273,230666,0,0.0099,0.0139,0
"Rumble",0.4856,117177,56901,0.4846,119917,58112,0.0197,8e-04,0.0088,0.0048
"Sett",0.4988,1209133,603116,0.4955,1241582,615204,0,-0.009,-0.0053,0
"Shen",0.5101,768790,392160,0.5156,848544,437509,0,-0.0288,-0.025,0
"Shyvana",0.5147,67178,34577,0.5131,80266,41184,0,-0.0318,-0.022,0
"Singed",0.5294,338966,179449,0.5216,319308,166551,0,-0.0351,-0.0302,0
"Sion",0.5111,268974,137473,0.5155,274203,141352,0,-0.0298,-0.0245,0
"Skarner",0.505,15081,7616,0.4964,23460,11646,0.2344,-0.0146,0.0036,0.0281
"Sylas",0.4723,269940,127493,0.4721,276209,130398,0,0.0148,0.02,0
"Tahm Kench",0.4916,99932,49127,0.4949,114048,56442,0.0887,-0.0077,5e-04,4e-04
"Teemo",0.5145,986970,507796,0.5161,1006960,519692,0,-0.0296,-0.0258,0
"Tryndamere",0.4984,776178,386847,0.5028,732673,368388,0,-0.0158,-0.012,0
"Udyr",0.4539,27916,12671,0.4476,24987,11184,0,0.0338,0.0514,0
"Urgot",0.5307,887370,470927,0.5305,866237,459539,0,-0.0428,-0.039,0
"Vayne",0.4946,390313,193049,0.4936,385672,190368,1e-04,-0.0066,-0.0021,0
"Vladimir",0.4783,407313,194818,0.4816,400749,193001,0,0.0056,0.01,0
"Wukong",0.518,664588,344257,0.518,800551,414685,0,-0.0311,-0.0273,0
"Zac",0.5173,80425,41604,0.5189,83586,43373,0,-0.0338,-0.0242,0
