"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Hecarim",0.4946,68840,34048,0.5015,97135,48713,1e-04,-0.0156,-0.005,0.0056
"Aatrox",0.4825,1019982,492141,0.4837,828184,400593,0,0.0153,0.0242,0
"Akali",0.4543,350747,159344,0.4534,283212,128408,0,0.0428,0.0517,0
"Camille",0.4889,449721,219869,0.4966,399084,198185,0.0144,0.0011,0.01,0.0062
"Cho'Gath",0.4845,402182,194857,0.4876,309640,150980,0,0.0109,0.0198,0
"Darius",0.4998,1854183,926721,0.5027,1556454,782429,0.5491,-0.0058,0.0031,0.4673
"Dr. Mundo",0.5146,478457,246214,0.5144,374516,192651,0,-0.0179,-0.009,0
"Fiora",0.5059,1332491,674107,0.5064,1007403,510149,0.1991,-0.0073,0.0015,0.0035
"Garen",0.5162,2302052,1188319,0.5186,1888084,979160,0,-0.0222,-0.0133,0
"Gnar",0.4895,475253,232636,0.4915,428331,210525,1e-04,0.0045,0.0133,0
"Gragas",0.4755,30928,14706,0.4742,29795,14129,0,0.0184,0.0344,0
"Heimerdinger",0.5007,138031,69112,0.5015,114320,57331,0.9529,-0.0046,0.0043,0.9992
"Illaoi",0.5105,719809,367462,0.5111,590020,301559,0,-0.015,-0.0061,0
"Jax",0.499,1181809,589723,0.5016,1011626,507432,0.4087,-0.0026,0.0063,0.9513
"Jayce",0.4754,352551,167603,0.4784,277056,132544,0,0.0189,0.0278,0
"Kayle",0.5027,505332,254030,0.5034,393571,198124,0.8094,-0.005,0.0039,0.2881
"Kennen",0.4824,198199,95611,0.4841,172506,83510,0,0.0125,0.0214,0
"Malphite",0.5135,1005084,516111,0.5165,808020,417342,0,-0.0189,-0.0101,0
"Mordekaiser",0.4994,1705891,851922,0.5019,1402746,704038,0.1913,-0.0074,0.0015,0.8086
"Nasus",0.523,1437636,751884,0.5223,1107152,578265,0,-0.0232,-0.0143,0
"Neeko",0.5056,52282,26434,0.5032,41386,20825,0.9725,-0.0067,0.007,0.5644
"Nocturne",0.5277,67409,35572,0.5314,55420,29450,0,-0.038,-0.0262,0
"Olaf",0.4946,197649,97757,0.4985,166228,82865,0.2248,-0.0017,0.0072,0.1379
"Ornn",0.498,972914,484511,0.5044,758634,382655,0.0794,-0.0084,5e-04,0.0885
"Pantheon",0.4586,207143,94996,0.4654,132347,61594,0,0.0334,0.0423,0
"Poppy",0.4948,366716,181451,0.4938,362689,179096,8e-04,0.0031,0.012,0
"Quinn",0.5139,386821,198787,0.5175,340119,176012,0,-0.0214,-0.0125,0
"Renekton",0.4857,1510972,733879,0.4867,1227114,597236,0,0.0104,0.0193,0
"Rengar",0.5142,187090,96202,0.5172,150998,78096,0,-0.0196,-0.0107,0
"Riven",0.4863,579818,281965,0.4883,481934,235328,0,0.0089,0.0178,0
"Rumble",0.4859,143100,69532,0.4888,111109,54310,0,0.0081,0.0171,0
"Ryze",0.4641,166816,77419,0.4691,126200,59200,0,0.0273,0.0362,0
"Sett",0.4987,1381927,689167,0.5021,1140242,572516,0.2227,-0.0072,0.0017,0.7185
"Shen",0.5107,867184,442871,0.5141,767007,394318,0,-0.0189,-0.01,0
"Shyvana",0.5155,72668,37460,0.5205,64234,33434,0,-0.0251,-0.0141,0
"Singed",0.5281,353341,186599,0.5341,293903,156974,0,-0.0406,-0.0317,0
"Sion",0.5144,363867,187173,0.5172,280888,145275,0,-0.0201,-0.0112,0
"Skarner",0.4992,16719,8346,0.5121,14392,7370,0.0062,-0.0275,-0.0046,0.0177
"Sylas",0.471,350719,165189,0.4738,274479,130048,0,0.0215,0.0304,0
"Tahm Kench",0.4917,106020,52130,0.4971,92388,45926,0.0513,0,0.0091,0.0556
"Teemo",0.516,1188609,613322,0.5154,967580,498691,0,-0.0209,-0.0119,0
"Trundle",0.4943,157805,78003,0.4982,121620,60591,0.1755,-0.0014,0.0075,0.1252
"Tryndamere",0.4994,911407,455157,0.4999,788257,394050,0.309,-0.0021,0.0067,0.3474
"Urgot",0.5312,1015618,539496,0.5333,873817,466007,0,-0.0356,-0.0267,0
"Vladimir",0.4769,480424,229114,0.4758,391742,186391,0,0.0227,0.0316,0
"Wukong",0.5175,530250,274404,0.5203,527846,274638,0,-0.0209,-0.012,0
"Yasuo",0.4867,429258,208920,0.4944,374365,185086,2e-04,0.004,0.0129,1e-04
"Yorick",0.5256,535579,281500,0.5254,419530,220421,0,-0.0289,-0.02,0
