"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Sett",0.4945,1701127,841207,0.4972,1566813,779019,0,-0.0039,-0.0017,0
"Aatrox",0.4798,1128337,541376,0.4826,1079888,521154,0,0.0134,0.016,0
"Akali",0.4477,385791,172719,0.4522,395614,178897,0,0.0431,0.0475,0
"Camille",0.4837,420788,203535,0.4862,427839,208015,0,0.0087,0.0129,0
"Cassiopeia",0.5108,81659,41711,0.5098,88900,45321,0,-0.0188,-0.0095,0
"Cho'Gath",0.48,451934,216928,0.4844,508071,246110,0,0.0104,0.0143,0
"Darius",0.4987,2218650,1106441,0.4982,2129628,1060981,0.1411,-0.0019,3e-04,0.0573
"Dr. Mundo",0.5169,593647,306856,0.5157,557058,287275,0,-0.0196,-0.0159,0
"Fiora",0.5042,1408346,710088,0.507,1380063,699692,0,-0.011,-0.0086,0
"Gangplank",0.4679,468701,219305,0.4652,521951,242812,0,0.03,0.0339,0
"Garen",0.5165,2754207,1422548,0.5153,2611427,1345668,0,-0.0194,-0.0172,0
"Heimerdinger",0.5015,154644,77554,0.4996,155470,77673,0.1527,-0.0061,0.001,0.0709
"Illaoi",0.5131,894013,458718,0.5117,826195,422764,0,-0.0157,-0.0127,0
"Irelia",0.4575,957455,438036,0.4583,960412,440157,0,0.0372,0.04,0
"Jax",0.4959,1317478,653337,0.4951,1289572,638467,3e-04,0.0011,0.0035,4e-04
"Jayce",0.4703,371616,174771,0.4735,383590,181630,0,0.0212,0.0256,0
"Kayle",0.5041,595508,300196,0.504,561404,282948,0,-0.0084,-0.0047,0
"Kennen",0.4786,245213,117359,0.4791,227702,109092,0,0.0149,0.0207,0
"Kled",0.5206,519175,270283,0.5207,499229,259949,0,-0.0244,-0.0205,0
"Malphite",0.5118,1210424,619495,0.5134,1137022,583747,0,-0.0172,-0.0146,0
"Maokai",0.5259,1195865,628905,0.5279,1117926,590153,0,-0.0321,-0.0295,0
"Mordekaiser",0.501,2124786,1064518,0.499,1969766,982913,2e-04,-0.0032,-0.001,8e-04
"Nasus",0.5272,1815032,956885,0.5257,1724815,906735,0,-0.0297,-0.0275,0
"Neeko",0.5015,68324,34264,0.5059,65899,33338,0,-0.0179,-0.0071,0
"Olaf",0.4888,203911,99672,0.4909,193732,95103,0.001,0.0021,0.0084,0
"Ornn",0.4959,1147513,569052,0.4972,1095735,544799,0.6288,-0.0017,0.001,0.9998
"Pantheon",0.4577,209868,96057,0.458,208551,95516,0,0.0355,0.0416,0
"Poppy",0.4915,371874,182776,0.4931,373417,184132,1e-04,0.0023,0.0068,0
"Renekton",0.487,1886726,918836,0.486,1718178,835035,0,0.0101,0.0123,0
"Rengar",0.5128,213676,109573,0.5086,226781,115341,0,-0.0134,-0.0076,0
"Riven",0.4798,697460,334641,0.4833,622631,300918,0,0.0118,0.0153,0
"Rumble",0.4853,180348,87523,0.4859,166826,81061,0,0.0066,0.0134,0
"Shen",0.5102,1032529,526796,0.5105,940509,480130,0,-0.0148,-0.0119,0
"Shyvana",0.5154,132038,68052,0.5135,95558,49069,0,-0.0228,-0.0138,0
"Singed",0.5245,388399,203715,0.5221,389352,203281,0,-0.0258,-0.0213,0
"Sion",0.5157,401227,206913,0.5144,407391,209562,0,-0.0197,-0.0154,0
"Skarner",0.5027,16845,8468,0.506,17727,8970,0.0597,-0.0203,4e-04,0.0197
"Swain",0.4967,71194,35362,0.4962,68401,33941,0.9655,-0.0052,0.0054,0.611
"Sylas",0.4708,430019,202453,0.4709,465667,219283,0,0.0243,0.0284,0
"Tahm Kench",0.4936,113897,56220,0.4977,110310,54901,0.5629,-0.0054,0.0029,0.7493
"Teemo",0.5159,1309235,675434,0.5162,1345751,694677,0,-0.02,-0.0176,0
"Tryndamere",0.4969,1083110,538197,0.497,1025784,509815,0.642,-0.0017,0.001,0.7535
"Udyr",0.4443,31064,13802,0.4399,27369,12040,0,0.0469,0.0637,0
"Vayne",0.4875,488092,237945,0.4871,481365,234473,0,0.0094,0.0133,0
"Vladimir",0.4756,588937,280098,0.4769,567358,270573,0,0.0185,0.0221,0
"Volibear",0.523,422137,220778,0.5212,421322,219593,0,-0.0259,-0.0216,0
"Yasuo",0.4873,560964,273358,0.4871,529946,258137,0,0.0071,0.0109,0
"Yorick",0.5268,587682,309591,0.5272,599411,316009,0,-0.0319,-0.0283,0
