"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Gangplank",0.4691,461243,216369,0.4716,420451,198285,0.0213,-0.0046,-4e-04,0.0188
"Aatrox",0.4825,1019982,492141,0.4837,828184,400593,0,-0.0142,-0.0099,0
"Akali",0.4543,350747,159344,0.4534,283212,128408,0,0.0145,0.0197,0
"Camille",0.4889,449721,219869,0.4966,399084,198185,0,-0.0272,-0.0229,0
"Cho'Gath",0.4845,402182,194857,0.4876,309640,150980,0,-0.0189,-0.014,0
"Darius",0.4998,1854183,926721,0.5027,1556454,782429,0,-0.0327,-0.0285,0
"Dr. Mundo",0.5146,478457,246214,0.5144,374516,192651,0,-0.0449,-0.0404,0
"Fiora",0.5059,1332491,674107,0.5064,1007403,510149,0,-0.0371,-0.0329,0
"Garen",0.5162,2302052,1188319,0.5186,1888084,979160,0,-0.0486,-0.0443,0
"Gnar",0.4895,475253,232636,0.4915,428331,210525,0,-0.0219,-0.0177,0
"Gragas",0.4755,30928,14706,0.4742,29795,14129,0.7555,-0.0068,0.0093,0.3838
"Heimerdinger",0.5007,138031,69112,0.5015,114320,57331,0,-0.0317,-0.0235,0
"Illaoi",0.5105,719809,367462,0.5111,590020,301559,0,-0.0425,-0.0382,0
"Jax",0.499,1181809,589723,0.5016,1011626,507432,0,-0.0311,-0.0268,0
"Jayce",0.4754,352551,167603,0.4784,277056,132544,0,-0.009,-0.0037,0
"Kayle",0.5027,505332,254030,0.5034,393571,198124,0,-0.0342,-0.0298,0
"Kennen",0.4824,198199,95611,0.4841,172506,83510,0,-0.0161,-0.0095,0
"Malphite",0.5135,1005084,516111,0.5165,808020,417342,0,-0.0462,-0.042,0
"Mordekaiser",0.4994,1705891,851922,0.5019,1402746,704038,0,-0.0332,-0.0289,0
"Nasus",0.523,1437636,751884,0.5223,1107152,578265,0,-0.0531,-0.0488,0
"Neeko",0.5056,52282,26434,0.5032,41386,20825,0,-0.0386,-0.025,0
"Nocturne",0.5277,67409,35572,0.5314,55420,29450,0,-0.0667,-0.0549,0
"Olaf",0.4946,197649,97757,0.4985,166228,82865,0,-0.031,-0.0242,0
"Ornn",0.498,972914,484511,0.5044,758634,382655,0,-0.0358,-0.0315,0
"Pantheon",0.4586,207143,94996,0.4654,132347,61594,2e-04,0.0035,0.0111,1e-04
"Poppy",0.4948,366716,181451,0.4938,362689,179096,0,-0.0244,-0.0198,0
"Quinn",0.5139,386821,198787,0.5175,340119,176012,0,-0.0484,-0.0436,0
"Renekton",0.4857,1510972,733879,0.4867,1227114,597236,0,-0.0181,-0.0139,0
"Rengar",0.5142,187090,96202,0.5172,150998,78096,0,-0.0478,-0.0407,0
"Riven",0.4863,579818,281965,0.4883,481934,235328,0,-0.0188,-0.0145,0
"Rumble",0.4859,143100,69532,0.4888,111109,54310,0,-0.0226,-0.0143,0
"Ryze",0.4641,166816,77419,0.4691,126200,59200,0.0536,-1e-04,0.0077,0.1181
"Sett",0.4987,1381927,689167,0.5021,1140242,572516,0,-0.0324,-0.0281,0
"Shen",0.5107,867184,442871,0.5141,767007,394318,0,-0.0452,-0.041,0
"Shyvana",0.5155,72668,37460,0.5205,64234,33434,0,-0.0554,-0.0444,0
"Singed",0.5281,353341,186599,0.5341,293903,156974,0,-0.0647,-0.0596,0
"Sion",0.5144,363867,187173,0.5172,280888,145275,0,-0.0479,-0.0427,0
"Skarner",0.4992,16719,8346,0.5121,14392,7370,0,-0.0493,-0.0261,0
"Sylas",0.471,350719,165189,0.4738,274479,130048,0.0139,-0.006,-7e-04,0.0727
"Tahm Kench",0.4917,106020,52130,0.4971,92388,45926,0,-0.0311,-0.022,0
"Teemo",0.516,1188609,613322,0.5154,967580,498691,0,-0.0468,-0.0425,0
"Trundle",0.4943,157805,78003,0.4982,121620,60591,0,-0.0303,-0.0224,0
"Tryndamere",0.4994,911407,455157,0.4999,788257,394050,0,-0.0301,-0.0259,0
"Urgot",0.5312,1015618,539496,0.5333,873817,466007,0,-0.0642,-0.0599,0
"Vladimir",0.4769,480424,229114,0.4758,391742,186391,6e-04,-0.0061,-0.0016,2e-04
"Wukong",0.5175,530250,274404,0.5203,527846,274638,0,-0.0507,-0.0464,0
"Yasuo",0.4867,429258,208920,0.4944,374365,185086,0,-0.0247,-0.0202,0
"Yorick",0.5256,535579,281500,0.5254,419530,220421,0,-0.056,-0.0517,0
