"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Cassiopeia",0.5177,82467,42693,0.5131,80708,41411,0.055,-1e-04,0.0097,0.063
"Ashe",0.5107,2341433,1195770,0.5138,2638200,1355507,0.5415,-0.0064,0.0034,0.6937
"Caitlyn",0.5052,2816421,1422856,0.5063,2854421,1445193,0.0103,0.0015,0.0113,1e-04
"Corki",0.4676,23755,11108,0.4655,22487,10468,0,0.0416,0.0601,0
"Draven",0.5023,716400,359848,0.5036,706801,355945,0,0.0065,0.0163,0
"Ezreal",0.5,4692349,2346174,0.4971,4814903,2393488,0,0.0114,0.0211,0
"Heimerdinger",0.5125,58553,30008,0.5161,59735,30829,0.2375,-0.0091,0.0023,0.2662
"Jhin",0.5203,2242161,1166596,0.5222,2352272,1228356,0,-0.0162,-0.0064,0
"Jinx",0.5181,1763355,913594,0.5172,1806235,934185,0.0216,-0.0106,-8e-04,0.0225
"Kai'Sa",0.4804,2180927,1047717,0.4824,2436930,1175575,0,0.0272,0.0369,0
"Kog'Maw",0.5232,245436,128412,0.5214,336417,175408,0.0022,-0.0125,-0.0027,0
"Miss Fortune",0.5034,2050270,1032106,0.5042,1935976,976119,0,0.0052,0.015,0
"Sivir",0.5086,554122,281826,0.5099,561454,286285,0.7533,-0.0041,0.0056,0.0893
"Taliyah",0.5144,13659,7026,0.5151,16464,8481,0.2025,-0.0177,0.0038,0.6353
"Tristana",0.4915,1104587,542905,0.4905,1058335,519113,0,0.0156,0.0253,0
"Twitch",0.5135,570559,292982,0.5145,652796,335864,0.6004,-0.0036,0.0062,0.4515
"Vayne",0.5094,2031079,1034632,0.5081,1964180,998000,0.0164,0.0011,0.0108,0.0054
"Veigar",0.5199,75580,39294,0.5185,79834,41394,0.0333,-0.0102,-4e-04,0.0303
"Ziggs",0.5118,67777,34688,0.5125,72014,36907,0.7005,-0.0042,0.0062,0.8151
