"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Kog'Maw",0.509,194354,98926,0.5166,166464,85995,0,-0.0111,-0.0043,0
"Ashe",0.5068,2169141,1099321,0.513,1671027,857237,0.0296,4e-04,0.0072,0.0051
"Caitlyn",0.501,4902006,2455905,0.486,3295977,1601845,0,0.027,0.0338,0
"Cassiopeia",0.5288,104686,55358,0.539,88945,47941,0,-0.0277,-0.0184,0
"Ezreal",0.4674,2168416,1013518,0.4743,1991035,944348,0,0.038,0.0448,0
"Heimerdinger",0.5134,170090,87324,0.5201,120126,62478,0.1315,-0.0071,9e-04,0.0638
"Jhin",0.5178,2950030,1527526,0.5124,2291939,1174390,0.0388,2e-04,0.007,9e-04
"Kai'Sa",0.476,3359368,1599059,0.4662,2213024,1031712,0,0.0482,0.055,0
"Lucian",0.493,2898031,1428729,0.4942,2504062,1237507,0,0.0173,0.0241,0
"Miss Fortune",0.5265,3787254,1993989,0.529,3776223,1997622,0,-0.0166,-0.0098,0
"Quinn",0.4967,43280,21497,0.4942,31646,15639,0,0.0175,0.0332,0
"Senna",0.5265,692591,364649,0.5332,1512542,806487,0,-0.0203,-0.0136,0
"Sivir",0.493,585887,288842,0.4954,450166,223012,0,0.0186,0.0254,0
"Syndra",0.4906,72152,35398,0.4892,53648,26245,0,0.0225,0.0345,0
"Taliyah",0.513,19247,9874,0.5087,74771,38036,1e-04,0.0047,0.0149,3e-04
"Tristana",0.4927,1405680,692579,0.4892,1098318,537297,0,0.0239,0.0307,0
"Twitch",0.5066,425927,215775,0.5119,342517,175334,0.0046,0.0015,0.0083,0.0016
"Vayne",0.5054,2216325,1120131,0.5084,1932365,982414,0,0.0039,0.0107,0
"Xayah",0.4789,1220066,584290,0.4762,942139,448647,0,0.0349,0.0417,0
"Yasuo",0.5187,442299,229420,0.521,335902,175005,7e-04,-0.0093,-0.0025,0.0033
