"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Sivir",0.4929,442338,218028,0.5074,662406,336105,0,-0.0169,-0.0127,0
"Ashe",0.5132,1992788,1022699,0.5127,2220015,1138202,0,-0.0067,-0.0033,0
"Cassiopeia",0.5399,97096,52422,0.539,99238,53489,0,-0.0325,-0.0238,0
"Corki",0.4696,21171,9942,0.4788,23654,11326,0,0.0159,0.0339,0
"Draven",0.4909,625497,307056,0.4887,663052,324034,0,0.017,0.0204,0
"Ezreal",0.4802,3856442,1851863,0.4807,4432946,2130917,0,0.0257,0.0291,0
"Heimerdinger",0.5178,108082,55965,0.5203,118247,61524,0,-0.015,-0.0069,0
"Jhin",0.5147,2195746,1130150,0.5223,2547389,1330501,0,-0.0161,-0.0127,0
"Jinx",0.514,2215308,1138668,0.5128,2348990,1204562,0,-0.0074,-0.004,0
"Kalista",0.5021,328479,164929,0.4983,554503,276309,0,0.0068,0.0105,0
"Kog'Maw",0.5187,182576,94702,0.5209,199844,104099,0,-0.0176,-0.0114,0
"Lucian",0.4912,2302864,1131167,0.4899,2370076,1161100,0,0.017,0.0204,0
"Miss Fortune",0.5213,4061806,2117419,0.5204,4168706,2169395,0,-0.0145,-0.0111,0
"Quinn",0.4964,35360,17553,0.4938,39398,19455,0,0.0095,0.0235,0
"Senna",0.5247,726928,381419,0.5237,559725,293128,0,-0.018,-0.0143,0
"Tahm Kench",0.5495,40866,22456,0.5559,112833,62724,0,-0.0511,-0.0428,0
"Taliyah",0.5189,36329,18851,0.5216,31691,16530,3e-04,-0.0222,-0.0067,0
"Tristana",0.4907,1122083,550606,0.4908,1260339,618574,0,0.0143,0.0177,0
"Twitch",0.5086,378769,192642,0.5076,448013,227411,0.8774,-0.0019,0.0022,0.8371
"Varus",0.4918,883822,434664,0.5002,1069402,534915,0,0.0055,0.0089,0
"Vayne",0.5131,2160173,1108385,0.5126,2366345,1212988,0,-0.0066,-0.0032,0
"Veigar",0.5211,91401,47629,0.5252,106812,56098,0,-0.0218,-0.0133,0
"Xayah",0.4752,869690,413277,0.4743,854278,405184,0,0.0312,0.0346,0
"Yasuo",0.528,403058,212815,0.5287,457023,241628,0,-0.0233,-0.0192,0
"Ziggs",0.5326,68524,36496,0.5335,76004,40548,0,-0.0286,-0.0185,0
