"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Aphelios",0.487,1444792,703614,0.4729,1049278,496204,0,0.0131,0.0158,0
"Ashe",0.5127,2220015,1138202,0.5095,2327400,1185810,0,-0.0377,-0.0349,0
"Caitlyn",0.502,3869411,1942444,0.5037,4129390,2079974,0,-0.0327,-0.03,0
"Cassiopeia",0.539,99238,53489,0.5389,101369,54628,0,-0.0701,-0.0614,0
"Corki",0.4788,23654,11326,0.4781,25137,12018,0.1042,-0.016,0.0015,0.1027
"Ezreal",0.4807,4432946,2130917,0.4842,4499405,2178612,0,-0.0124,-0.0097,0
"Heimerdinger",0.5203,118247,61524,0.5213,113272,59049,0,-0.0533,-0.0451,0
"Jhin",0.5223,2547389,1330501,0.5192,2952313,1532841,0,-0.0471,-0.0444,0
"Jinx",0.5128,2348990,1204562,0.514,2608334,1340684,0,-0.0421,-0.0394,0
"Kalista",0.4983,554503,276309,0.4977,705957,351355,0,-0.0261,-0.0228,0
"Kog'Maw",0.5209,199844,104099,0.5178,227362,117728,0,-0.0484,-0.0426,0
"Lucian",0.4899,2370076,1161100,0.4883,2551813,1246050,0,-0.0166,-0.0139,0
"Miss Fortune",0.5204,4168706,2169395,0.5201,4233330,2201755,0,-0.0487,-0.046,0
"Quinn",0.4938,39398,19455,0.4942,44606,22044,0,-0.0267,-0.0136,0
"Tahm Kench",0.5559,112833,62724,0.5042,57947,29217,0,-0.0353,-0.0238,0
"Taliyah",0.5216,31691,16530,0.5209,24968,13006,0,-0.0542,-0.0366,0
"Tristana",0.4908,1260339,618574,0.4886,1479471,722870,0,-0.0172,-0.0145,0
"Twitch",0.5076,448013,227411,0.5064,536997,271935,0,-0.0349,-0.0312,0
"Varus",0.5002,1069402,534915,0.5037,1549382,780424,0,-0.0327,-0.03,0
"Vayne",0.5126,2366345,1212988,0.5106,2609520,1332421,0,-0.0392,-0.0364,0
"Xayah",0.4743,854278,405184,0.4743,879834,417305,0.0126,-0.0034,-4e-04,0.0525
"Yasuo",0.5287,457023,241628,0.53,489678,259529,0,-0.0597,-0.0557,0
"Ziggs",0.5335,76004,40548,0.5324,75202,40038,0,-0.0608,-0.0507,0
