"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Syndra",0.4826,84551,40804,0.4889,71363,34889,0.0345,-0.0108,-4e-04,0.0132
"Ashe",0.5138,2638200,1355507,0.5272,3574443,1884446,0,-0.0436,-0.0332,0
"Caitlyn",0.5063,2854421,1445193,0.505,2803428,1415731,0,-0.0218,-0.0115,0
"Corki",0.4655,22487,10468,0.4702,23039,10833,0,0.0121,0.0303,0
"Draven",0.5036,706801,355945,0.5034,683466,344057,0,-0.0198,-0.0094,0
"Heimerdinger",0.5161,59735,30829,0.5154,65341,33677,0,-0.0315,-0.0206,0
"Jhin",0.5222,2352272,1228356,0.5195,2352152,1221943,0,-0.0353,-0.0248,0
"Jinx",0.5172,1806235,934185,0.5168,1765036,912171,0,-0.0345,-0.0241,0
"Kai'Sa",0.4824,2436930,1175575,0.4834,2430480,1174894,0.0255,7e-04,0.0111,0.0038
"Kog'Maw",0.5214,336417,175408,0.5163,410489,211935,0,-0.0346,-0.0242,0
"Miss Fortune",0.5042,1935976,976119,0.5015,1774195,889759,0,-0.0186,-0.0082,0
"Sivir",0.5099,561454,286285,0.5077,556119,282342,0,-0.0259,-0.0155,0
"Taliyah",0.5151,16464,8481,0.5169,17383,8985,0,-0.0409,-0.0199,0
"Tristana",0.4905,1058335,519113,0.4884,1036554,506253,0.1933,-0.0017,0.0086,0.7981
"Twitch",0.5145,652796,335864,0.511,765816,391332,0,-0.0246,-0.0142,0
"Vayne",0.5081,1964180,998000,0.5074,1891022,959505,0,-0.0213,-0.0109,0
"Veigar",0.5185,79834,41394,0.5209,83723,43611,0,-0.0347,-0.0244,0
"Xayah",0.4914,736860,362093,0.4887,687334,335900,0.6414,-0.0064,0.004,0.921
"Yasuo",0.5155,413879,213355,0.5156,403599,208096,0,-0.0319,-0.0215,0
"Ziggs",0.5125,72014,36907,0.5162,63611,32836,0,-0.0326,-0.0216,0
