"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Aphelios",0.35,23.74,0.02,16.56,4381
"Nami",99.61,53.28,7.85,0.67,1591017
"Janna",98.56,52.26,4.26,0.26,862158
"Bard",98.12,51.35,3.44,0.74,697613
"Taric",92.74,52.6,3.1,0.7,627480
"Blitzcrank",99.19,51.62,11.18,31.36,2265937
"Shaco",17.1,52.75,1.17,9.81,236060
"Senna",88.67,50.05,9.46,13.65,1917357
"Leona",99.1,50.87,12.79,26.64,2590551
"Lulu",95.49,50.6,6.52,1.73,1320609
"Maokai",23.05,52.59,1.65,1.66,334229
"Nautilus",96.21,50.16,12.31,27.63,2493536
"Sett",12.66,49.75,1.93,28.65,391535
"Zilean",78.82,51.69,2.91,0.91,589435
"Taliyah",8.18,50.54,0.07,0.07,14818
"Vel'Koz",48.1,51.7,2.58,1.17,523639
"Zac",3.81,50.43,0.34,11.86,69637
"Sona",98.22,52.27,3.76,0.26,762582
"Galio",23.45,50.97,1.34,1.61,271319
"Zyra",90.1,51.74,3.99,2.1,807672
"Xerath",46.33,51.26,3,1.97,608693
"Pantheon",7.66,48.49,0.46,3.64,92839
"Pyke",87.88,49.02,9.69,18.33,1962830
"Swain",74.44,52.29,3.67,2.12,743423
"Brand",79.68,52.4,5.72,8.56,1159614
"Thresh",99.17,48.69,16.37,6.54,3315745
"Yuumi",98.97,48.92,8.75,11.61,1773629
"Syndra",2.02,47.39,0.14,2.69,27455
"Alistar",98.44,50.45,4.02,0.6,815048
"Rakan",98.88,48.25,3.69,0.34,747886
"Gragas",4.83,45.79,0.15,0.25,29574
"LeBlanc",2.48,46.61,0.16,10.97,32341
"Sion",9.24,50.59,0.2,0.15,41205
"Shen",13.95,48.72,0.9,0.78,182966
"Morgana",86.14,49.8,12.16,34.83,2464543
"Volibear",9.46,49.79,0.51,1.21,102586
"Poppy",11.62,47.97,0.35,0.41,71570
"Kennen",3.43,47.15,0.06,0.34,11286
"Karma",85.82,49.47,3.83,0.34,776676
"Zoe",4.24,44.21,0.16,2.54,32132
"Soraka",97.71,49.57,4.78,1.1,967924
"Ziggs",9.05,49.38,0.25,0.23,49786
"Nidalee",3.09,41.72,0.07,0.41,14535
"Rumble",5.09,46.52,0.14,0.47,27875
"Tahm Kench",51.63,44.78,0.95,0.62,191781
"Heimerdinger",4.46,46.65,0.11,1.34,22527
"Lux",62.25,49.39,11.77,5.63,2384583
"Braum",99.22,48.4,4.18,0.98,846586
"Veigar",16.3,48.42,1.41,3.7,285750
"Orianna",2.28,45.61,0.08,0.45,17005
"Aurelion Sol",2.37,40.89,0.02,0.14,3304
"Ornn",3.9,44.92,0.24,4.11,49202
"Ivern",6.88,44.8,0.06,0.18,11375
"Neeko",23.17,48.96,0.86,0.73,174999
"Cho'Gath",4.68,45.51,0.16,0.93,32628
"Malzahar",2.27,45.99,0.09,5.23,18883
"Malphite",23.48,49.16,2.55,3.49,515816
"Singed",2.63,40.16,0.05,0.35,11089
"Teemo",6.42,47.8,0.51,10.42,102787
"Anivia",10.54,45.17,0.22,0.46,44006
"Lissandra",2.77,44.85,0.05,0.36,10510
"Fiddlesticks",25.45,44.37,2.62,16.49,530539
"Annie",12.91,46.46,0.35,0.64,70988
"Kayle",2.42,44.18,0.08,0.58,16416
"Nunu",2.62,28.96,0.08,0.42,15813
"Ashe",3.02,43.95,0.38,1.82,75996
