"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Rek'Sai",0.14,45.11,0,1.98,829
"Ivern",1.39,43.59,0.01,0.19,1794
"Bard",0.65,41.59,0.03,0.48,4501
"Rakan",0.59,48.25,0.02,0.39,4278
"Xayah",0.27,39.28,0.02,0.87,2793
"Aphelios",1.32,43.33,0.14,43.25,24544
"Ekko",30.77,51.91,4.69,24.71,814265
"Sett",7.44,52.91,1.31,58.92,227323
"Taric",13.76,63.38,0.39,1.08,67274
"Diana",83.67,52.89,9.13,22.31,1583993
"Katarina",97.06,50.78,8.32,7.97,1443286
"Yasuo",71.49,50.41,14.69,48.97,2549903
"Cassiopeia",78.03,51.12,3.95,4.2,684853
"Fizz",96.19,52.72,8.64,20.82,1498431
"Kled",10.14,54.72,0.31,2.02,53820
"Aurelion Sol",93.78,52.24,0.82,0.17,143148
"Pyke",9.62,52.13,1.18,18.32,204356
"Mordekaiser",11.65,52.61,1.5,23.54,260795
"Vladimir",56.78,50.34,5.48,9.9,951188
"Kassadin",95.26,50.42,4.87,9.91,845606
"Ahri",96.45,51.63,8.11,3.75,1406992
"Camille",11.32,51.01,0.37,0.59,64660
"Nocturne",14.79,53.01,1.14,5.39,197113
"Sona",2.2,52.6,0.15,2.21,26279
"Singed",2.37,54.08,0.07,0.59,12109
"Zilean",17.01,53.36,0.49,0.5,85216
"Lulu",3.61,52.98,0.21,1.23,36009
"Fiora",2.85,50.56,0.19,7.67,33603
"Renekton",11.01,51.39,0.86,5.76,149064
"Taliyah",21.73,50.33,0.37,0.13,64795
"Ziggs",75.54,51.03,2.03,0.2,352623
"Anivia",83.92,51.83,1.68,0.43,291674
"Kennen",14.88,51.81,0.34,0.56,59154
"Garen",6,52.98,0.72,7.35,124803
"Wukong",33.07,54.4,0.72,0.22,124620
"Heimerdinger",35.32,52.01,0.93,1.07,161360
"Vel'Koz",45.8,52.36,2.36,0.86,408739
"Swain",15.57,53.68,0.86,2.05,148542
"Rumble",48.98,51.42,2.1,1.15,365097
"Malzahar",89.15,51.98,3.94,5.23,683937
"Karthus",10.19,47.83,0.28,0.81,48038
"Pantheon",34.72,49.63,1.87,1.59,324559
"Graves",2.53,51.66,0.09,0.38,16111
"Talon",96.02,49.32,6.6,5.48,1145924
"Illaoi",2.72,52.25,0.12,8.5,21663
"Tryndamere",3.44,51.7,0.2,5.04,34771
"Ornn",7.93,50.36,0.8,6.16,138457
"Cho'Gath",25.72,51.1,0.97,0.99,168036
"Quinn",8.35,52.13,0.23,2.44,39319
"Gragas",3.98,49.91,0.15,0.31,25541
"Qiyana",78.7,46.9,4.26,4.34,739611
"Poppy",2.01,48.65,0.05,0.28,8649
"Riven",8.9,49.23,0.41,1.14,71068
"Malphite",14.63,52.33,1.38,2.9,238815
"Kayle",10.41,51.49,0.38,0.67,66252
"Annie",80.18,50.93,2.18,0.63,377967
"Morgana",8.28,51.97,1.04,32.73,181324
"Veigar",71.34,50.84,5.36,3.09,930830
"Zoe",93.48,48.12,3.7,2.11,642591
"Twisted Fate",92.01,49.13,2.93,0.33,507966
"Lux",35.51,51.29,5.32,3.48,923434
"Teemo",5.18,51.37,0.39,9.41,67656
"Gangplank",11.63,47.23,0.34,0.74,58901
"Zed",95.98,49.42,10.64,29.26,1846183
"Viktor",88.74,51.18,2.23,0.22,386790
"Irelia",47.33,45.48,3.83,3.75,664663
"Galio",66.91,49.35,2.22,0.52,386025
"Lucian",9.11,47.26,1.72,4,298471
"Xerath",50.67,50.24,2.63,1.3,457079
"Karma",8.45,49.45,0.35,0.31,60280
"Sylas",69.23,48.71,6.35,4.77,1101232
"Syndra",89.12,48.6,4.49,1.66,779182
"Aatrox",10.07,48.71,0.75,4,130211
"Nasus",3,50.98,0.2,4.67,34496
"Jayce",34.65,47.99,0.47,0.21,82163
"LeBlanc",95.76,47.82,7.09,12.09,1230953
"Sion",5.24,50.44,0.08,0.1,14257
"Zyra",6.6,50.71,0.28,1.78,48858
"Fiddlesticks",4.84,48.98,0.14,0.66,24233
"Kalista",2.26,49.08,0.04,0.16,6109
"Urgot",2.99,50.18,0.09,1.49,15832
"Orianna",95.94,48.91,4.4,0.69,763594
"Tristana",7.53,47.47,0.59,1.26,101665
"Ezreal",3.5,43.58,0.71,2.46,123521
"Neeko",61.03,49.82,1.73,0.54,300003
"Kog'Maw",4.61,47.37,0.05,0.08,9323
"Azir",94.07,45.7,1.58,0.26,273346
"Lissandra",87.14,48.73,1.5,0.34,259959
"Akali",68.47,41.61,4.02,12.05,698382
"Brand",15.49,49.81,1.06,6.45,183121
"Ryze",64.16,45.77,4.14,1.53,718847
"Nunu",2.13,34.01,0.06,0.38,10288
"Varus",3.05,45.77,0.16,0.31,28341
"Corki",78.93,47.79,0.77,0.23,132813
