"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Zed",0.4937,1644864,812069,0.5138,2103341,1080697,0,-0.0208,-0.0187,0
"Aatrox",0.497,74652,37102,0.5026,60507,30411,1e-04,0.0059,0.0172,0
"Ahri",0.5124,1018772,522019,0.5102,1021125,520978,0,0.0021,0.0048,0
"Akali",0.4587,961120,440866,0.4555,959096,436868,0,0.057,0.0599,0
"Anivia",0.5159,218236,112588,0.5121,211640,108381,0.7327,-0.0025,0.0035,0.136
"Annie",0.5273,548181,289056,0.5264,527582,277719,0,-0.0141,-0.0103,0
"Aurelion Sol",0.5128,126942,65096,0.516,117033,60389,0.6318,-0.005,0.0031,0.1428
"Azir",0.4484,342375,153521,0.448,300073,134433,0,0.0624,0.0675,0
"Brand",0.4999,145027,72499,0.5012,134200,67261,0,0.0071,0.0147,0
"Camille",0.5175,54172,28034,0.5214,55929,29161,0.0082,-0.0137,-0.002,4e-04
"Cho'Gath",0.5056,96858,48971,0.5081,91018,46246,0.1166,-9e-04,0.0083,8e-04
"Corki",0.4813,273198,131490,0.479,270798,129712,0,0.032,0.0374,0
"Diana",0.5139,1061839,545679,0.5117,975814,499324,0.0043,6e-04,0.0034,6e-04
"Ekko",0.5161,958377,494618,0.5102,944059,481659,0,0.0024,0.0053,0
"Fizz",0.5218,1169406,610196,0.5189,1180083,612345,0,-0.006,-0.0035,0
"Galio",0.5227,762858,398746,0.522,764321,398976,0,-0.0097,-0.0065,0
"Gangplank",0.4676,34898,16318,0.4699,32790,15408,0,0.0391,0.0544,0
"Gragas",0.4884,31488,15379,0.4929,30241,14906,0,0.0119,0.0278,0
"Heimerdinger",0.5102,186793,95302,0.5088,187061,95177,2e-04,0.0029,0.0094,0
"Irelia",0.4615,641808,296194,0.4587,591899,271504,0,0.0528,0.0564,0
"Jayce",0.4929,116547,57446,0.4931,108117,53312,0,0.0147,0.0232,0
"Karma",0.4938,138613,68447,0.4912,115248,56610,0,0.018,0.0261,0
"Kassadin",0.5024,912691,458536,0.5029,857530,431252,0,0.0101,0.0131,0
"Katarina",0.5056,1101363,556849,0.504,1057279,532869,0,0.0083,0.011,0
"Kayle",0.5066,50715,25692,0.5059,46706,23629,0.307,-0.0031,0.0097,7e-04
"Kennen",0.5113,51579,26372,0.5106,49328,25187,0.2594,-0.0026,0.0098,0.1601
"Kled",0.5424,36403,19745,0.54,36700,19818,0,-0.0346,-0.0202,0
"Kog'Maw",0.4875,123580,60245,0.4855,115202,55931,0,0.0239,0.0321,0
"LeBlanc",0.4758,850791,404806,0.4742,934374,443080,0,0.0378,0.0407,0
"Lissandra",0.496,291749,144708,0.4941,282038,139355,0,0.018,0.0232,0
"Lux",0.5255,907878,477090,0.5219,891445,465245,0,-0.0101,-0.0072,0
"Malphite",0.5165,197457,101987,0.5172,207649,107396,0.2037,-0.005,0.0011,0.0031
"Malzahar",0.5174,515939,266947,0.5148,497833,256284,0.406,-0.0028,0.0011,0.2048
"Mordekaiser",0.5181,163486,84702,0.5185,148522,77009,0.0218,-0.0078,-6e-04,5e-04
"Morgana",0.5243,179668,94200,0.5241,176589,92550,0,-0.0149,-0.0083,0
"Neeko",0.5097,356750,181835,0.5067,373282,189142,0,0.0046,0.0091,0
"Orianna",0.4994,864702,431832,0.4965,816574,405429,0,0.016,0.019,0
"Pantheon",0.4871,438252,213473,0.4843,417099,202001,0,0.028,0.0323,0
"Qiyana",0.4681,293552,137412,0.4702,290378,136536,0,0.041,0.0462,0
"Quinn",0.528,38462,20308,0.5202,35883,18666,0.2098,-0.012,0.0026,0.0163
"Renekton",0.5116,136430,69798,0.5122,126029,64552,0.8923,-0.0036,0.0042,0.2695
"Rumble",0.518,189352,98084,0.5154,167487,86323,0.2484,-0.0054,0.0014,0.2071
"Swain",0.5277,99437,52473,0.5276,100160,52844,0,-0.0168,-0.008,0
"Sylas",0.4833,900407,435167,0.4815,904911,435715,0,0.0314,0.0343,0
"Taliyah",0.4972,58975,29322,0.4937,55128,27217,0,0.011,0.0228,0
"Talon",0.4899,743676,364327,0.4891,701217,342965,0,0.0224,0.0257,0
"Tristana",0.492,83904,41281,0.4888,82151,40155,0,0.0207,0.0304,0
"Twisted Fate",0.4907,927136,454946,0.4902,791120,387807,0,0.0218,0.0249,0
"Veigar",0.509,760597,387144,0.5053,747530,377727,0,0.0074,0.0106,0
"Vel'Koz",0.5303,453573,240530,0.528,439894,232264,0,-0.0179,-0.0137,0
"Viktor",0.5085,367370,186808,0.5071,314995,159734,0,0.0039,0.0088,0
"Vladimir",0.5059,751121,379992,0.5033,682506,343505,0,0.0088,0.0121,0
"Xerath",0.5097,411912,209952,0.5079,396200,201230,0,0.0054,0.0098,0
"Yasuo",0.5021,2082633,1045690,0.4992,2109915,1053270,0,0.0136,0.0155,0
"Ziggs",0.5009,294869,147700,0.4975,270843,134744,0,0.0154,0.0208,0
"Zilean",0.5328,69639,37104,0.5256,66002,34691,0,-0.0188,-0.008,0
"Zoe",0.4791,642588,307864,0.4775,721585,344557,0,0.0345,0.0377,0
