"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Azir",0.4537,236322,107219,0.4526,184795,83638,0.5231,-0.0022,0.0042,0.4767
"Aatrox",0.4852,115182,55886,0.484,99370,48095,0,-0.0341,-0.0253,0
"Ahri",0.515,1591394,819568,0.5149,1302158,670481,0,-0.0644,-0.0579,0
"Akali",0.4527,1523378,689633,0.4561,1218180,555612,0.0426,-0.0065,-1e-04,0.0049
"Anivia",0.5165,322727,166688,0.5167,257417,133007,0,-0.0673,-0.0609,0
"Annie",0.509,382466,194675,0.5091,323168,164525,0,-0.0607,-0.0543,0
"Brand",0.5023,216132,108563,0.497,171152,85063,0,-0.0482,-0.0415,0
"Camille",0.5063,60718,30742,0.5118,54865,28080,0,-0.0662,-0.0544,0
"Cassiopeia",0.5126,732247,375350,0.5106,577975,295114,0,-0.0607,-0.0543,0
"Cho'Gath",0.5086,161459,82118,0.5119,140822,72087,0,-0.0629,-0.0555,0
"Diana",0.5342,1726009,922034,0.537,1530161,821696,0,-0.0889,-0.0825,0
"Ekko",0.5165,864174,446346,0.5191,706860,366931,0,-0.0705,-0.0641,0
"Fizz",0.5277,1693834,893836,0.525,1359444,713708,0,-0.0742,-0.0677,0
"Galio",0.4921,377521,185778,0.488,289688,141368,0,-0.0385,-0.0321,0
"Gangplank",0.4767,48875,23299,0.4739,45631,21625,0,-0.0281,-0.0152,0
"Heimerdinger",0.5174,202324,104682,0.518,152582,79037,0,-0.0694,-0.0623,0
"Irelia",0.4515,618674,279331,0.4523,570521,258047,0.4694,-0.0044,0.002,0.8229
"Karthus",0.4849,55934,27122,0.4792,44095,21130,0,-0.0327,-0.0195,0
"Katarina",0.508,1510386,767276,0.5061,1276628,646101,0,-0.0568,-0.0503,0
"Kayle",0.5181,64588,33463,0.514,55607,28582,0,-0.0653,-0.0535,0
"Kennen",0.5198,60191,31287,0.5167,53378,27580,0,-0.0681,-0.0561,0
"Kled",0.5406,51003,27572,0.5426,48358,26239,0,-0.1015,-0.089,0
"LeBlanc",0.4789,1076140,515363,0.4772,963175,459627,0,-0.0268,-0.0204,0
"Lissandra",0.4911,299176,146925,0.4859,245564,119320,0,-0.0365,-0.03,0
"Lucian",0.4767,262387,125080,0.4756,249059,118452,0,-0.0265,-0.0201,0
"Lux",0.5167,1142956,590565,0.5113,874788,447279,0,-0.0621,-0.0557,0
"Malphite",0.5226,248948,130100,0.523,199365,104268,0,-0.0738,-0.0674,0
"Malzahar",0.5223,804364,420119,0.521,661079,344422,0,-0.072,-0.0656,0
"Morgana",0.5205,187072,97371,0.521,155286,80904,0,-0.0714,-0.0644,0
"Neeko",0.4991,400074,199677,0.4972,297321,147828,0,-0.0472,-0.0408,0
"Nocturne",0.5254,249787,131238,0.5259,193049,101524,0,-0.0766,-0.0702,0
"Orianna",0.4939,810231,400173,0.4906,702457,344625,0,-0.0406,-0.0342,0
"Pantheon",0.4915,175235,86128,0.4964,194479,96539,0,-0.0471,-0.0407,0
"Quinn",0.5174,47852,24759,0.5167,35086,18129,0,-0.0669,-0.0522,0
"Renekton",0.5073,131993,66960,0.5116,130333,66678,0,-0.0617,-0.054,0
"Rumble",0.5365,268418,144006,0.534,297854,159054,0,-0.0858,-0.0794,0
"Ryze",0.4586,774071,354989,0.4558,622401,283690,0.1321,-0.0057,7e-04,0.0153
"Swain",0.5375,175715,94447,0.5357,139015,74470,0,-0.0864,-0.079,0
"Syndra",0.4904,909276,445909,0.4847,654940,317449,0,-0.0362,-0.0297,0
"Taliyah",0.5086,74957,38123,0.5007,57673,28877,0,-0.0524,-0.0409,0
"Talon",0.4898,1041542,510147,0.4911,989975,486177,0,-0.0417,-0.0353,0
"Taric",0.6333,75582,47866,0.6387,117258,74893,0,-0.1894,-0.1815,0
"Twisted Fate",0.4934,552101,272407,0.4919,494457,243223,0,-0.0413,-0.0349,0
"Veigar",0.5119,1109238,567819,0.5101,867265,442392,0,-0.0625,-0.056,0
"Vel'Koz",0.5332,372744,198747,0.5268,300374,158237,0,-0.0785,-0.0721,0
"Vladimir",0.5048,930667,469801,0.5016,793027,397782,0,-0.0544,-0.0479,0
"Wukong",0.5434,95529,51910,0.55,81328,44730,0,-0.1024,-0.0927,0
"Xerath",0.5059,565241,285955,0.5032,426881,214807,0,-0.0538,-0.0473,0
"Yasuo",0.5008,2765409,1384917,0.4984,2338073,1165296,0,-0.0472,-0.0408,0
"Zed",0.4916,2039424,1002581,0.4937,1685549,832156,0,-0.0437,-0.0373,0
"Zilean",0.5378,90957,48917,0.5357,77074,41289,0,-0.0875,-0.0775,0
"Zoe",0.4883,558066,272504,0.4845,494483,239577,0,-0.0334,-0.0269,0
