"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Wukong",0.4621,152256,70357,0.5375,1403206,754223,0,-0.0775,-0.0705,0
"Camille",0.4494,53483,24035,0.4381,52037,22797,0,0.097,0.109,0
"Cho'Gath",0.4926,76859,37861,0.4863,78621,38233,0,0.0483,0.0582,0
"Diana",0.4882,315046,153805,0.4862,278890,135596,0,0.0491,0.0543,0
"Dr. Mundo",0.5107,329804,168431,0.5146,215872,111088,0,0.0222,0.0282,0
"Ekko",0.5098,1722436,878098,0.5094,1847293,941011,0,0.0272,0.0296,0
"Elise",0.5078,1228812,623991,0.5028,1191729,599201,0,0.0334,0.0359,0
"Evelynn",0.478,557967,266708,0.4717,572431,270016,0,0.064,0.0676,0
"Fiddlesticks",0.4697,174487,81957,0.4662,202402,94360,0,0.068,0.0742,0
"Gragas",0.4575,588266,269132,0.4525,505103,228559,0,0.0831,0.087,0
"Ivern",0.4991,102420,51118,0.4989,96185,47987,0,0.0326,0.0416,0
"Jarvan IV",0.5055,1468899,742528,0.5021,1457111,731615,0,0.0343,0.0366,0
"Jax",0.5005,1121848,561485,0.4981,1214544,604964,0,0.0383,0.0408,0
"Karthus",0.4845,422935,204912,0.4878,389914,190200,0,0.048,0.0524,0
"Kha'Zix",0.4939,1018433,503004,0.4906,1071258,525559,0,0.0457,0.0484,0
"Lee Sin",0.4797,3640733,1746460,0.4765,3413416,1626493,0,0.0594,0.0617,0
"Malphite",0.4772,241532,115259,0.4719,267393,126183,0,0.0626,0.068,0
"Master Yi",0.5155,2492844,1285061,0.5164,2477243,1279248,0,0.0199,0.0222,0
"Nidalee",0.4642,509619,236565,0.4644,451178,209527,0,0.0708,0.0749,0
"Nocturne",0.5092,968233,493024,0.5049,960464,484938,0,0.031,0.0338,0
"Nunu",0.5162,527134,272107,0.5167,560420,289569,0,0.0195,0.0232,0
"Olaf",0.5027,1097788,551858,0.499,1104455,551123,0,0.0373,0.0399,0
"Pantheon",0.4557,243539,110981,0.451,258831,116733,0,0.0819,0.0874,0
"Poppy",0.5062,190713,96539,0.5032,159671,80346,0,0.0316,0.0385,0
"Qiyana",0.3746,104489,39142,0.3823,45841,17525,0,0.1479,0.1607,0
"Rek'Sai",0.4919,548581,269847,0.4881,511406,249617,0,0.048,0.0518,0
"Rengar",0.4745,540372,256407,0.47,553158,259984,0,0.0666,0.0703,0
"Sejuani",0.5034,696649,350693,0.499,665097,331883,0,0.0366,0.04,0
"Shyvana",0.5245,824591,432498,0.5233,850432,445031,0,0.0126,0.0156,0
"Skarner",0.4974,92893,46205,0.4969,101879,50624,0,0.037,0.0456,0
"Sylas",0.4787,287072,137421,0.4715,290486,136964,0,0.0629,0.068,0
"Taliyah",0.4741,110333,52309,0.4737,102094,48362,0,0.0603,0.0689,0
"Trundle",0.5296,639353,338601,0.525,719628,377805,0,0.0101,0.0134,0
"Tryndamere",0.4551,124748,56773,0.4531,123046,55752,0,0.0791,0.087,0
"Twitch",0.4516,156324,70596,0.449,171653,77072,0,0.0857,0.0924,0
"Udyr",0.5088,344839,175454,0.5045,361906,182582,0,0.031,0.0356,0
"Vi",0.5119,860898,440694,0.508,927299,471068,0,0.0288,0.0317,0
"Volibear",0.5319,454746,241879,0.5288,523973,277077,0,0.007,0.0108,0
"Warwick",0.5291,1601353,847276,0.5261,1837206,966554,0,0.0099,0.0122,0
"Xin Zhao",0.4913,616890,303078,0.4835,622995,301218,0,0.0516,0.0551,0
"Zac",0.5258,1673342,879843,0.5204,1647592,857407,0,0.016,0.0183,0
