"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Kayn",0.4829,1525745,736782,0.4841,1500255,726273,0.0348,-0.0023,-1e-04,0.0368
"Camille",0.4494,53483,24035,0.4381,52037,22797,0,0.0412,0.0533,0
"Cho'Gath",0.4926,76859,37861,0.4863,78621,38233,0.0732,-0.0095,4e-04,0.2299
"Diana",0.4882,315046,153805,0.4862,278890,135596,0.3396,-0.0039,0.0013,0.0417
"Dr. Mundo",0.5107,329804,168431,0.5146,215872,111088,0,-0.0352,-0.0292,0
"Ekko",0.5098,1722436,878098,0.5094,1847293,941011,0,-0.0265,-0.0243,0
"Elise",0.5078,1228812,623991,0.5028,1191729,599201,0,-0.0201,-0.0176,0
"Evelynn",0.478,557967,266708,0.4717,572431,270016,0,0.011,0.0147,0
"Fiddlesticks",0.4697,174487,81957,0.4662,202402,94360,0,0.0156,0.0218,0
"Gragas",0.4575,588266,269132,0.4525,505103,228559,0,0.0304,0.0343,0
"Ivern",0.4991,102420,51118,0.4989,96185,47987,0,-0.017,-0.008,0
"Jarvan IV",0.5055,1468899,742528,0.5021,1457111,731615,0,-0.0191,-0.0168,0
"Jax",0.5005,1121848,561485,0.4981,1214544,604964,0,-0.0152,-0.0127,0
"Karthus",0.4845,422935,204912,0.4878,389914,190200,0.0031,-0.0056,-0.0011,0
"Kha'Zix",0.4939,1018433,503004,0.4906,1071258,525559,0,-0.0076,-0.0049,0
"Lee Sin",0.4797,3640733,1746460,0.4765,3413416,1626493,0,0.0058,0.0081,0
"Malphite",0.4772,241532,115259,0.4719,267393,126183,0,0.0099,0.0153,0
"Master Yi",0.5155,2492844,1285061,0.5164,2477243,1279248,0,-0.0337,-0.0315,0
"Nidalee",0.4642,509619,236565,0.4644,451178,209527,0,0.0178,0.0219,0
"Nocturne",0.5092,968233,493024,0.5049,960464,484938,0,-0.0225,-0.0197,0
"Nunu",0.5162,527134,272107,0.5167,560420,289569,0,-0.0346,-0.0309,0
"Olaf",0.5027,1097788,551858,0.499,1104455,551123,0,-0.0162,-0.0136,0
"Pantheon",0.4557,243539,110981,0.451,258831,116733,0,0.0303,0.0357,0
"Poppy",0.5062,190713,96539,0.5032,159671,80346,0,-0.0236,-0.0167,0
"Qiyana",0.3746,104489,39142,0.3823,45841,17525,0,0.0937,0.1065,0
"Rek'Sai",0.4919,548581,269847,0.4881,511406,249617,1e-04,-0.0059,-0.002,0
"Rengar",0.4745,540372,256407,0.47,553158,259984,0,0.0119,0.0156,0
"Sejuani",0.5034,696649,350693,0.499,665097,331883,0,-0.0168,-0.0134,0
"Shyvana",0.5245,824591,432498,0.5233,850432,445031,0,-0.0409,-0.0379,0
"Skarner",0.4974,92893,46205,0.4969,101879,50624,0,-0.0167,-0.008,0
"Sylas",0.4787,287072,137421,0.4715,290486,136964,0,0.0088,0.0139,0
"Taliyah",0.4741,110333,52309,0.4737,102094,48362,0,0.0092,0.0178,0
"Trundle",0.5296,639353,338601,0.525,719628,377805,0,-0.0427,-0.0394,0
"Tryndamere",0.4551,124748,56773,0.4531,123046,55752,0,0.0261,0.034,0
"Twitch",0.4516,156324,70596,0.449,171653,77072,0,0.0309,0.0376,0
"Udyr",0.5088,344839,175454,0.5045,361906,182582,0,-0.0216,-0.017,0
"Vi",0.5119,860898,440694,0.508,927299,471068,0,-0.0251,-0.0222,0
"Volibear",0.5319,454746,241879,0.5288,523973,277077,0,-0.0467,-0.0429,0
"Warwick",0.5291,1601353,847276,0.5261,1837206,966554,0,-0.0432,-0.0409,0
"Xin Zhao",0.4913,616890,303078,0.4835,622995,301218,0.4676,-0.0011,0.0024,0.4258
"Zac",0.5258,1673342,879843,0.5204,1647592,857407,0,-0.0373,-0.0351,0
