"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Shaco",0.5053,1086688,549103,0.5079,1075628,546311,1e-04,-0.0039,-0.0013,1e-04
"Amumu",0.5304,1274013,675736,0.5293,1274256,674464,0,-0.0225,-0.0198,0
"Camille",0.4381,52037,22797,0.4376,46792,20476,0,0.0659,0.0787,0
"Cho'Gath",0.4863,78621,38233,0.4872,76994,37511,0,0.0107,0.0207,0
"Diana",0.4862,278890,135596,0.4814,251744,121190,0,0.0248,0.0304,0
"Dr. Mundo",0.5146,215872,111088,0.5167,198488,102559,0,-0.011,-0.0048,0
"Ekko",0.5094,1847293,941011,0.5105,1883914,961738,2e-04,-0.0039,-0.0012,0
"Elise",0.5028,1191729,599201,0.5005,1167259,584213,0,0.0063,0.009,0
"Evelynn",0.4717,572431,270016,0.472,631561,298097,0,0.0338,0.0373,0
"Gragas",0.4525,505103,228559,0.4526,531682,240639,0,0.0536,0.0574,0
"Graves",0.5071,1039748,527256,0.5094,1238264,630772,0.0281,-0.0028,-2e-04,0.0228
"Jarvan IV",0.5021,1457111,731615,0.5036,1572027,791673,0,0.0029,0.0056,0
"Jax",0.4981,1214544,604964,0.4967,1206674,599355,0,0.0101,0.0128,0
"Karthus",0.4878,389914,190200,0.4867,419218,204033,0,0.0198,0.024,0
"Kha'Zix",0.4906,1071258,525559,0.4925,1142320,562593,0,0.0142,0.0169,0
"Lee Sin",0.4765,3413416,1626493,0.4781,3367642,1610070,0,0.0285,0.0312,0
"Malphite",0.4719,267393,126183,0.4707,248246,116849,0,0.033,0.0386,0
"Master Yi",0.5164,2477243,1279248,0.519,2489267,1291930,0,-0.0117,-0.009,0
"Nidalee",0.4644,451178,209527,0.4632,426400,197508,0,0.0432,0.0475,0
"Nunu",0.5167,560420,289569,0.516,568887,293546,0,-0.01,-0.0063,0
"Olaf",0.499,1104455,551123,0.5009,1104870,553429,0,0.0058,0.0085,0
"Pantheon",0.451,258831,116733,0.4513,242681,109522,0,0.0543,0.0599,0
"Poppy",0.5032,159671,80346,0.5083,147252,74848,0.7396,-0.003,0.0042,0.7739
"Qiyana",0.3823,45841,17525,0.3816,38941,14860,0,0.1187,0.1325,0
"Rammus",0.5233,875809,458311,0.5189,854816,443564,0,-0.0124,-0.0094,0
"Rek'Sai",0.4881,511406,249617,0.4906,507396,248928,0,0.0163,0.0202,0
"Rengar",0.47,553158,259984,0.473,589663,278911,0,0.0335,0.0371,0
"Sejuani",0.499,665097,331883,0.4974,658233,327405,0,0.0094,0.0128,0
"Sett",0.5139,483685,248566,0.516,502148,259108,0,-0.0099,-0.006,0
"Shyvana",0.5233,850432,445031,0.524,917767,480910,0,-0.0179,-0.015,0
"Skarner",0.4969,101879,50624,0.4988,109993,54865,0,0.0061,0.0144,0
"Sylas",0.4715,290486,136964,0.4726,324160,153198,0,0.0328,0.0376,0
"Taliyah",0.4737,102094,48362,0.4766,89887,42840,0,0.0286,0.0379,0
"Trundle",0.525,719628,377805,0.5267,840394,442636,0,-0.02,-0.017,0
"Tryndamere",0.4531,123046,55752,0.4551,119157,54228,0,0.0514,0.0594,0
"Twitch",0.449,171653,77072,0.4575,183533,83966,0,0.0461,0.0526,0
"Udyr",0.5045,361906,182582,0.5053,367444,185669,0.0435,1e-04,0.0046,0.0065
"Vi",0.508,927299,471068,0.511,947007,483921,0,-0.0046,-0.0017,0
"Volibear",0.5288,523973,277077,0.5309,554722,294502,0,-0.0241,-0.0204,0
"Warwick",0.5261,1837206,966554,0.5251,1919197,1007770,0,-0.0186,-0.0159,0
"Zac",0.5204,1647592,857407,0.5179,1630736,844558,0,-0.0109,-0.0082,0
