"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Karthus",0.4778,203236,97106,0.5043,468914,236473,0,-0.0291,-0.0229,0
"Amumu",0.5206,804296,418716,0.5199,757362,393753,0,-0.0172,-0.0132,0
"Cho'Gath",0.4827,51930,25067,0.4809,50898,24477,0,0.0189,0.0312,0
"Diana",0.4667,107630,50231,0.467,98880,46177,0,0.0323,0.0411,0
"Dr. Mundo",0.5115,165964,84891,0.5114,143018,73139,1e-04,-0.0108,-0.0035,0
"Ekko",0.5072,1630859,827172,0.5053,1552414,784435,0.2245,-0.0033,8e-04,0.2296
"Elise",0.498,633349,315408,0.5004,575864,288162,0,0.0025,0.0066,1e-04
"Evelynn",0.4888,708628,346377,0.4841,688318,333215,0,0.0188,0.0229,0
"Fiddlesticks",0.5093,854650,435273,0.5073,778488,394927,8e-04,-0.0055,-0.0014,0.0012
"Gragas",0.445,258030,114823,0.4468,230184,102846,0,0.054,0.0598,0
"Graves",0.5046,1450964,732156,0.5004,1317080,659067,0,0.0023,0.0063,0
"Hecarim",0.5022,629466,316118,0.5084,633694,322170,0,-0.0063,-0.0023,0
"Ivern",0.5001,148579,74304,0.5007,147422,73814,0.2168,-0.0013,0.0059,0.0159
"Jarvan IV",0.4923,681428,335467,0.4905,577486,283257,0,0.0117,0.0157,0
"Jax",0.4901,726856,356232,0.4898,669893,328114,0,0.0124,0.0165,0
"Kayn",0.5084,2464162,1252780,0.5076,2343251,1189434,0.0436,-0.0041,-1e-04,0
"Kindred",0.483,321301,155188,0.4819,333572,160748,0,0.0198,0.0246,0
"Lee Sin",0.4724,2495263,1178762,0.4723,2341797,1106031,0,0.0302,0.0343,0
"Malphite",0.4644,135866,63096,0.4628,126829,58696,0,0.0388,0.0466,0
"Master Yi",0.5093,1592777,811201,0.5089,1544838,786168,0,-0.0066,-0.0025,0
"Nidalee",0.4673,564623,263848,0.4671,537834,251222,0,0.0347,0.0387,0
"Olaf",0.4873,704180,343147,0.4947,638812,316020,0,0.0075,0.0115,0
"Pantheon",0.4469,112343,50206,0.4434,103836,46041,0,0.0586,0.0672,0
"Poppy",0.505,112416,56770,0.5029,101215,50901,0.5816,-0.0031,0.0056,0.4193
"Rammus",0.5226,567330,296487,0.5228,543950,284377,0,-0.0204,-0.0163,0
"Rek'Sai",0.4877,348310,169871,0.4912,310427,152482,0,0.0103,0.0153,0
"Rengar",0.4735,365825,173218,0.4724,343087,162074,0,0.0294,0.0341,0
"Sett",0.5016,397739,199506,0.5023,409269,205576,0.0753,-2e-04,0.0041,0.0616
"Shaco",0.504,750874,378440,0.5024,784929,394348,0.0397,1e-04,0.0042,0.0395
"Shyvana",0.52,680163,353685,0.5196,646184,335757,0,-0.0175,-0.0135,0
"Skarner",0.4966,84079,41754,0.4908,89853,44100,0,0.0081,0.0173,0
"Sylas",0.4647,447096,207766,0.4661,427274,199152,0,0.0364,0.0406,0
"Taliyah",0.4651,72944,33926,0.4621,71761,33161,0,0.0372,0.0476,0
"Tryndamere",0.453,74788,33879,0.4521,73467,33214,0,0.0466,0.0568,0
"Twitch",0.4626,162685,75258,0.4596,133722,61459,0,0.0411,0.0486,0
"Udyr",0.5104,280244,143037,0.5083,274897,139730,0.001,-0.0071,-0.0018,9e-04
"Warwick",0.5149,1206722,621341,0.5159,1151954,594293,0,-0.0131,-0.009,0
"Xin Zhao",0.4908,446011,218902,0.4896,399676,195681,0,0.0124,0.0168,0
"Zac",0.5152,943653,486170,0.5138,874473,449304,0,-0.0127,-0.0086,0
