"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Kayn",0.5142,2613831,1344032,0.5151,2214954,1140923,0.0417,-0.0019,0,0.0486
"Amumu",0.5269,1081152,569659,0.5258,856127,450152,0,-0.0121,-0.0091,0
"Camille",0.4363,48363,21101,0.4475,41332,18496,0,0.0573,0.0709,0
"Cho'Gath",0.4895,73641,36047,0.4885,52089,25445,0,0.0253,0.0375,0
"Dr. Mundo",0.5202,214510,111588,0.5228,186548,97527,0,-0.0109,-0.0045,0
"Ekko",0.508,1596728,811138,0.5078,1333055,676925,0,0.0062,0.0086,0
"Elise",0.498,872166,434339,0.4994,675759,337474,0,0.0144,0.0178,0
"Evelynn",0.4888,878989,429650,0.4886,774574,378457,0,0.024,0.0272,0
"Gragas",0.4454,335623,149486,0.452,274456,124054,0,0.0618,0.0671,0
"Ivern",0.5033,132363,66618,0.5026,164940,82899,0,0.0094,0.0163,0
"Jarvan IV",0.4993,1008015,503302,0.4985,746990,372375,0,0.0152,0.0184,0
"Jax",0.4933,926391,456989,0.495,747228,369878,0,0.0183,0.0215,0
"Karthus",0.4715,245793,115891,0.4757,188479,89659,0,0.0359,0.0423,0
"Kha'Zix",0.4896,953261,466717,0.4899,737107,361109,0,0.0237,0.0269,0
"Kindred",0.4874,337222,164362,0.4897,303569,148658,0,0.0234,0.0284,0
"Lee Sin",0.4756,2810630,1336736,0.4779,2316739,1107170,0,0.0362,0.038,0
"Malphite",0.4689,172933,81088,0.4666,135224,63096,0,0.0455,0.053,0
"Master Yi",0.5128,1893868,971176,0.5139,1560656,802021,0.1722,-3e-04,0.0019,0.0216
"Nocturne",0.4966,677832,336611,0.4935,539861,266421,0,0.0194,0.0232,0
"Nunu",0.5108,566309,289271,0.5125,455435,233410,0.0209,4e-04,0.0045,0.0014
"Olaf",0.5003,842425,421465,0.503,746225,375351,0,0.0105,0.0137,0
"Pantheon",0.4429,190913,84555,0.4492,129610,58221,0,0.0632,0.0709,0
"Poppy",0.5046,148598,74983,0.5067,135971,68897,1e-04,0.0039,0.0115,0
"Qiyana",0.3826,30195,11553,0.3918,21046,8246,0,0.1125,0.1313,0
"Rammus",0.5188,649086,336746,0.5221,530962,277215,0,-0.0089,-0.005,0
"Rek'Sai",0.4915,444716,218578,0.4934,372963,184020,0,0.0189,0.0235,0
"Rengar",0.4767,487118,232209,0.4803,400588,192402,0,0.0323,0.0367,0
"Sejuani",0.4926,466420,229758,0.4934,342993,169233,0,0.0201,0.0248,0
"Sett",0.506,329592,166774,0.5076,265176,134603,0,0.0056,0.011,0
"Shaco",0.5061,844734,427520,0.5092,702935,357935,0,0.0045,0.0078,0
"Shyvana",0.5233,798646,417931,0.5229,677489,354259,0,-0.0099,-0.0065,0
"Skarner",0.4988,87614,43702,0.5007,71358,35729,0,0.009,0.0194,0
"Sylas",0.4678,495974,232017,0.4715,389362,183584,0,0.0399,0.0443,0
"Taliyah",0.4683,65662,30750,0.4721,51776,24443,0,0.0375,0.0497,0
"Trundle",0.5209,969746,505141,0.5234,816121,427158,0,-0.009,-0.0059,0
"Tryndamere",0.4573,96183,43984,0.4566,77106,35207,0,0.0518,0.0617,0
"Vi",0.5091,776323,395226,0.5093,599831,305494,0,0.0032,0.0067,0
"Warwick",0.5186,1585553,822268,0.5188,1264837,656197,0,-0.0051,-0.0026,0
"Wukong",0.5118,588191,301036,0.5156,455532,234872,0.7739,-0.0024,0.0018,0.5392
"Xin Zhao",0.4963,655214,325183,0.4957,503552,249611,0,0.0166,0.0205,0
"Zac",0.5151,1240630,639049,0.518,1032598,534886,5e-04,-0.0038,-0.0011,0
