"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Sejuani",0.4803,405096,194568,0.4764,282383,134527,0.0187,5e-04,0.0057,0.0014
"Amumu",0.5193,938550,487389,0.5161,756493,390426,0,-0.0423,-0.0371,0
"Camille",0.4578,73520,33657,0.4554,62040,28253,0,0.0134,0.0245,0
"Cho'Gath",0.4802,81007,38900,0.4832,63129,30504,0.0019,-0.0143,-0.0032,0.002
"Diana",0.4805,404133,194186,0.4775,336470,160664,0.4539,-0.0036,0.0016,0.3883
"Dr. Mundo",0.5109,422746,215981,0.509,287584,146380,0,-0.0352,-0.03,0
"Ekko",0.5294,2377906,1258863,0.5288,2113195,1117458,0,-0.0558,-0.0506,0
"Elise",0.5125,1447568,741879,0.5074,1310701,665050,0,-0.0336,-0.0283,0
"Evelynn",0.483,659260,318423,0.4813,522756,251602,2e-04,-0.0076,-0.0024,0
"Fiddlesticks",0.4892,174745,85485,0.484,144624,69998,0,-0.0115,-0.0042,0
"Gragas",0.4675,511898,239312,0.4596,415783,191094,0,0.0139,0.0191,0
"Graves",0.4994,538222,268788,0.4965,464295,230522,0,-0.0222,-0.017,0
"Hecarim",0.4892,603422,295194,0.4874,469761,228962,0,-0.0127,-0.0075,0
"Ivern",0.5198,139344,72431,0.5111,117661,60137,0,-0.0403,-0.0323,0
"Jarvan IV",0.5092,1374283,699785,0.5073,1222987,620421,0,-0.0314,-0.0262,0
"Karthus",0.5007,273010,136696,0.4963,247903,123034,0,-0.0224,-0.0168,0
"Kayn",0.4979,1512971,753308,0.4966,1164213,578148,0,-0.0226,-0.0174,0
"Kha'Zix",0.4923,1283700,631966,0.4946,1067947,528207,0,-0.0199,-0.0147,0
"Kindred",0.4867,384153,186967,0.4849,322001,156138,0,-0.011,-0.0058,0
"Lee Sin",0.4799,4067819,1952146,0.4794,3374338,1617658,0.0345,-0.0054,-2e-04,0.0022
"Malphite",0.4815,240986,116035,0.4784,189985,90889,0.2035,-0.0052,0.0011,0.1768
"Maokai",0.5029,44339,22298,0.5012,36948,18518,0,-0.0323,-0.0179,0
"Master Yi",0.5169,2434514,1258400,0.5203,2100888,1093092,0,-0.047,-0.0418,0
"Nidalee",0.4797,587478,281813,0.4767,515983,245969,0.8898,-0.0024,0.0028,0.797
"Nocturne",0.5109,1242739,634915,0.5114,934311,477807,0,-0.0376,-0.0324,0
"Nunu",0.5088,563121,286516,0.5097,422383,215289,0,-0.0357,-0.0305,0
"Olaf",0.4998,1184124,591825,0.4979,930662,463377,0,-0.0237,-0.0185,0
"Pantheon",0.461,207929,95855,0.4651,180463,83933,0,0.0091,0.0157,0
"Poppy",0.4939,108467,53572,0.4946,88212,43630,0,-0.0224,-0.013,0
"Rammus",0.5125,600971,307998,0.5065,476898,241549,0,-0.0325,-0.0273,0
"Rek'Sai",0.5038,587232,295847,0.5009,495437,248164,0,-0.0263,-0.0211,0
"Rengar",0.4761,581469,276837,0.4761,535650,255023,0.6091,-0.0019,0.0033,0.7968
"Shaco",0.519,1074715,557777,0.518,948792,491474,0,-0.043,-0.0378,0
"Skarner",0.4921,110837,54543,0.4991,60785,30338,0,-0.0293,-0.018,0
"Taliyah",0.4889,133014,65031,0.4803,127519,61247,0.0424,-0.0079,-1e-04,0.0207
"Tryndamere",0.4592,118221,54287,0.4581,97573,44698,0,0.0146,0.0234,0
"Twitch",0.4578,292907,134093,0.4545,250844,114009,0,0.0196,0.0251,0
"Udyr",0.5039,388504,195767,0.506,286018,144725,0,-0.0322,-0.027,0
"Volibear",0.5238,487276,255235,0.5188,354155,183736,0,-0.0455,-0.0403,0
"Warwick",0.5204,1639588,853242,0.52,1334372,693873,0,-0.0457,-0.0405,0
"Wukong",0.4708,188839,88905,0.4708,149381,70329,0.0088,0.0012,0.0084,5e-04
"Xin Zhao",0.4959,768623,381160,0.4955,633914,314104,0,-0.0229,-0.0177,0
"Zac",0.5191,943166,489597,0.515,816808,420656,0,-0.0418,-0.0366,0
