"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Bard",0.6,38.29,0.03,0.71,4163
"Rakan",0.3,29.1,0.01,0.42,2048
"Ornn",0.21,46.47,0.03,20.9,4790
"Sylas",0.32,43.34,0.04,7.15,5805
"Pyke",0.73,41.23,0.09,19.14,14651
"Sett",0.41,50.38,0.07,49.42,10973
"Miss Fortune",97.5,52.13,24.7,12.1,4061806
"Senna",25.67,52.47,4.42,19.1,726928
"Yasuo",11.74,52.8,2.45,49.75,403058
"Cassiopeia",12.13,53.99,0.59,4.2,97096
"Tahm Kench",15.22,54.95,0.25,0.33,40866
"Vayne",81.27,51.31,13.14,11.54,2160173
"Jhin",97.18,51.47,13.36,3.19,2195746
"Caitlyn",97.99,50.35,22.16,15.51,3643727
"Jinx",99.08,51.4,13.47,1.8,2215308
"Taliyah",15.38,51.89,0.22,0.1,36329
"Kog'Maw",91.22,51.87,1.11,0.09,182576
"Ziggs",14.04,53.26,0.42,0.23,68524
"Twitch",69.02,50.86,2.3,0.53,378769
"Heimerdinger",25.91,51.78,0.66,1,108082
"Graves",2.83,49.83,0.09,0.34,14781
"Syndra",7.27,49.56,0.35,1.71,57046
"Swain",3.84,54.44,0.21,1.99,33723
"Wukong",2.2,56.15,0.05,0.25,7711
"Kindred",6.88,50.57,0.15,0.35,24315
"Lucian",78.02,49.12,14.01,4.28,2302864
"Aphelios",97.75,48.15,8.14,38.5,1338106
"Vel'Koz",2.58,51.69,0.13,0.94,21569
"Kalista",91.66,50.21,2,0.23,328479
"Veigar",7.41,52.11,0.56,2.91,91401
"Ashe",94.8,51.32,12.12,1.75,1992788
"Quinn",8.91,49.64,0.22,2.1,35360
"Draven",96.37,49.09,3.8,6.6,625497
"Kai'Sa",97.89,46.7,11.28,1.86,1855260
"Ezreal",94.77,48.02,23.46,3.72,3856442
"Viktor",2.13,50.03,0.06,0.28,9595
"Varus",94.87,49.18,5.38,0.39,883822
"Tristana",89.88,49.07,6.82,1.27,1122083
"Twisted Fate",2.75,46.43,0.09,0.29,14328
"Xayah",99.23,47.52,5.29,0.79,869690
"Sivir",98.2,49.29,2.69,0.33,442338
"Corki",16.53,46.96,0.13,0.21,21171
"Neeko",3.62,47.75,0.1,0.51,16235
"Annie",2.11,46.45,0.05,0.63,8891
"Teemo",2.5,46.77,0.19,9.27,30556
