"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Volibear",0.49,51.11,0.03,1.29,5424
"Rengar",1.39,51.35,0.06,1.99,11494
"Nautilus",0.54,41.21,0.07,27.67,13668
"Sejuani",0.04,40.63,0,0.49,256
"Fiora",0.18,47.76,0.01,7.9,2550
"Lulu",0.38,34.23,0.03,2.29,6015
"Hecarim",0.07,35.05,0,0.84,465
"Kha'Zix",0.03,33.95,0,2.21,377
"Darius",0.27,44.35,0.03,48.32,6252
"Jayce",1.6,44.87,0.04,0.34,8535
"Lissandra",0.67,43.86,0.01,0.38,2775
"Diana",0.29,47.07,0.03,19.54,6214
"Aurelion Sol",0.9,44.01,0.01,0.14,1445
"Kayn",0.05,38.28,0,2.57,674
"Zoe",0.83,43.2,0.03,2.69,6375
"Zyra",1.08,45.09,0.06,2.4,11720
"Gnar",0.67,42.43,0.02,0.69,3519
"Zac",0.07,43.92,0.01,11.95,1275
"Camille",0.36,47.61,0.01,0.45,1859
"Braum",0.26,26.02,0.01,0.97,2156
"Zed",0.56,45.32,0.06,30.52,11812
"Kled",0.46,53.15,0.01,1.84,2698
"Ekko",0.19,47.15,0.03,18.16,5818
"Qiyana",0.45,40.83,0.01,0.84,2067
"Vi",0.05,36.33,0,0.7,501
"Aatrox",0.29,41.59,0.02,4.32,3667
"Nami",0.18,28.26,0.01,0.72,2817
"Azir",1.53,44.44,0.04,0.38,7844
"Yuumi",0.21,21.8,0.02,15.54,4280
"Thresh",0.52,31.07,0.08,6.9,17343
"Illaoi",0.24,44.12,0.01,10.9,2178
"Rek'Sai",0.04,46.29,0,1.43,175
"Ivern",0.39,29.63,0,0.19,594
"Bard",0.45,34.77,0.02,1.04,3618
"Rakan",0.26,26.21,0.01,0.37,2156
"Ornn",0.26,44.52,0.02,3.56,3324
"Sylas",0.28,42.97,0.03,13.61,7040
"Pyke",0.79,41.36,0.08,18.29,16872
"Sett",0.83,48.66,0.11,25.21,23401
"Yasuo",13.65,53.11,2.54,49.01,518722
"Miss Fortune",97.46,52.04,21.68,10.79,4431960
"Cassiopeia",11.49,53.65,0.54,3.68,109729
"Vayne",83.43,50.98,13.29,13.25,2716910
"Jhin",97.81,51.6,15.05,4.67,3076039
"Syndra",6.98,51.56,0.5,3.54,103083
"Jinx",99.19,51.29,12.58,1.88,2572146
"Caitlyn",98.45,50.22,19.25,17.66,3934300
"Ashe",96.12,51.3,15.26,2.96,3120031
"Taliyah",9.81,51.14,0.08,0.05,16638
"Heimerdinger",20.32,51.44,0.51,1.34,104721
"Twitch",76.97,50.97,3.05,0.64,624504
"Varus",95.7,50.12,9.42,5.03,1925574
"Veigar",7.52,52.78,0.63,3.78,128752
"Vel'Koz",2.56,52.03,0.14,1.24,28390
"Kog'Maw",93.85,51.57,1.44,0.16,294394
"Senna",5.31,47.89,0.49,9.1,99278
"Lucian",82.05,48.38,12.07,3.14,2466944
"Ziggs",17.03,52.53,0.46,0.24,93674
"Draven",96.97,49.7,4.71,7.98,963765
"Swain",3.43,52.8,0.17,2.24,34722
"Kindred",7.11,49.71,0.16,0.34,31715
"Ezreal",95.6,48.69,22.05,5.37,4506839
"Aphelios",98.29,46.89,5,12.15,1022782
"Tahm Kench",7.77,50.75,0.12,0.39,24947
"Kai'Sa",98.05,47.24,12.88,1.94,2632075
"Kalista",87.9,48.86,3.13,1.49,640593
"Xerath",2.04,49.39,0.13,2.16,26495
"Sivir",98.48,50.3,2.93,0.37,598143
"Neeko",3.43,49.63,0.13,0.73,26109
"Tristana",91.39,49.18,9.59,2.63,1960815
"Quinn",10.75,48.31,0.22,1.19,45606
"Twisted Fate",2.71,45.16,0.09,0.22,17619
"Viktor",2.62,49.02,0.06,0.22,11568
"Xayah",99.28,48.41,5.87,0.87,1199376
"Corki",8.77,48.33,0.18,0.28,37698
"Teemo",2.53,47.63,0.2,10.75,41116
