"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Soraka",0.4902,1081049,529930,0.4883,968274,472808,0.0253,2e-04,0.003,0.0066
"Anivia",0.4483,42473,19041,0.4585,44907,20590,0,0.0238,0.0368,0
"Annie",0.4636,59727,27689,0.4711,66943,31537,0,0.0109,0.0216,0
"Brand",0.5216,916861,478235,0.5227,1045005,546224,0,-0.0359,-0.0331,0
"Braum",0.484,671830,325166,0.4851,709142,344005,1e-04,0.0016,0.0049,0
"Fiddlesticks",0.4923,297369,146395,0.4897,350870,171821,0.1058,-0.0043,4e-04,0.1552
"Galio",0.4769,134135,63969,0.4821,149408,72030,0,0.0052,0.0124,0
"Ivern",0.434,7917,3436,0.4268,9437,4028,0,0.0543,0.0826,0
"Janna",0.5247,654643,343491,0.5219,815474,425596,0,-0.0354,-0.0324,0
"Karma",0.497,568129,282360,0.498,669484,333403,0,-0.0108,-0.0074,0
"Leona",0.5086,2130608,1083627,0.509,2277133,1159061,0,-0.0224,-0.0195,0
"Lulu",0.511,890917,455259,0.5082,1039848,528451,0,-0.0213,-0.0185,0
"Malphite",0.4917,373249,183527,0.4901,438733,215023,0.0593,-0.0041,1e-04,0.0478
"Maokai",0.5266,153606,80889,0.5255,213312,112095,0,-0.0393,-0.0333,0
"Morgana",0.4902,1914586,938530,0.4867,2101492,1022796,0.1253,-3e-04,0.0025,0.0092
"Nami",0.5351,1340349,717221,0.5309,1423575,755776,0,-0.0438,-0.041,0
"Nautilus",0.5024,2179492,1094977,0.5029,2348031,1180825,0,-0.016,-0.0132,0
"Poppy",0.4811,58493,28141,0.4828,69915,33755,0.4963,-0.0034,0.007,0.005
"Pyke",0.4892,1752602,857373,0.488,1914110,934086,0.6259,-0.0011,0.0018,0.6308
"Rakan",0.4928,670827,330584,0.487,690141,336099,0.1387,-4e-04,0.0029,0.0989
"Senna",0.5084,2017159,1025524,0.5153,2577532,1328202,0,-0.0283,-0.0254,0
"Shaco",0.5234,236520,123795,0.5246,272157,142774,0,-0.0379,-0.0326,0
"Shen",0.4843,141477,68517,0.4865,168455,81953,0.9697,-0.0034,0.0033,0.1721
"Sion",0.4945,28864,14273,0.502,34225,17181,1e-04,-0.0224,-0.0075,0
"Swain",0.5199,638026,331710,0.5206,692842,360694,0,-0.0341,-0.0308,0
"Tahm Kench",0.4449,139518,62072,0.4514,188494,85086,0,0.0323,0.0386,0
"Taliyah",0.4961,18593,9224,0.5021,17761,8918,0.0043,-0.0256,-0.0048,3e-04
"Taric",0.5277,400300,211238,0.5266,492838,259528,0,-0.0405,-0.0366,0
"Thresh",0.4908,2735012,1342344,0.4864,2970969,1445079,0.1225,-3e-04,0.0025,0.0012
"Veigar",0.4775,230246,109942,0.4803,251543,120816,0,0.006,0.0115,0
"Vel'Koz",0.5074,428587,217465,0.511,480541,245556,0,-0.0242,-0.0202,0
"Volibear",0.498,63210,31479,0.4972,95150,47309,0,-0.015,-0.006,0
"Xerath",0.5007,404193,202379,0.5006,458765,229658,0,-0.013,-0.0089,0
"Yuumi",0.4881,1263070,616504,0.4903,1704854,835890,0.0021,-0.0036,-8e-04,0.0017
"Ziggs",0.4898,45724,22396,0.493,52045,25658,0.0355,-0.0126,-4e-04,0.0368
"Zilean",0.5196,420549,218517,0.5205,503843,262250,0,-0.0334,-0.0295,0
"Zyra",0.5153,636076,327770,0.5154,697957,359727,0,-0.0289,-0.0255,0
