"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Zyra",0.515,837174,431145,0.5161,627638,323924,0.265,-0.0027,8e-04,0.1876
"Alistar",0.4914,578689,284368,0.4898,484239,237180,0,0.0236,0.0275,0
"Anivia",0.4463,28749,12831,0.4463,31295,13967,0,0.0614,0.077,0
"Annie",0.4607,65297,30082,0.4688,56267,26378,0,0.0412,0.0529,0
"Bard",0.5091,568672,289511,0.5124,514877,263823,1e-04,0.002,0.0058,1e-04
"Blitzcrank",0.523,2262559,1183318,0.5229,1953264,1021362,0,-0.008,-0.0045,0
"Brand",0.5185,1050194,544526,0.5192,885311,459653,1e-04,-0.0052,-0.0017,2e-04
"Braum",0.4889,704365,344364,0.486,654535,318104,0,0.0282,0.0317,0
"Fiddlesticks",0.4927,340378,167704,0.4931,288152,142088,0,0.0212,0.0264,0
"Galio",0.4681,138687,64919,0.4722,115927,54741,0,0.0399,0.0481,0
"Janna",0.5161,901922,465482,0.5182,684467,354691,0.0118,-0.004,-5e-04,0.0162
"Leona",0.5166,3078760,1590487,0.5162,2561225,1322104,0.4628,-0.0011,0.0024,0.8872
"Lux",0.4811,1922563,924945,0.482,1530316,737612,0,0.033,0.0365,0
"Malphite",0.4828,491697,237391,0.4861,446805,217192,0,0.0281,0.0323,0
"Maokai",0.5175,107220,55486,0.5191,100465,52151,0.2396,-0.007,0.0017,0.0777
"Morgana",0.4905,2406590,1180432,0.4893,1865575,912826,0,0.0249,0.0284,0
"Neeko",0.4677,157626,73722,0.4736,126533,59926,0,0.0399,0.0477,0
"Poppy",0.4666,55914,26089,0.4756,52284,24866,0,0.0362,0.0483,0
"Pyke",0.4828,1966035,949202,0.4872,1662467,809954,0,0.0276,0.0311,0
"Rakan",0.4901,828938,406263,0.4897,640146,313479,0,0.0247,0.0282,0
"Senna",0.4876,1991097,970859,0.4869,1458476,710132,0,0.0273,0.0308,0
"Shaco",0.523,205130,107283,0.5234,191162,100054,0,-0.0105,-0.0041,0
"Shen",0.4789,135000,64652,0.4802,125003,60026,0,0.0322,0.04,0
"Sion",0.4858,22212,10791,0.4911,25449,12498,0,0.0211,0.0385,0
"Soraka",0.5167,1516356,783501,0.5176,1173889,607605,0.1084,-0.0032,3e-04,0.0549
"Swain",0.5183,778541,403518,0.5193,633441,328946,4e-04,-0.0049,-0.0014,3e-04
"Tahm Kench",0.4461,138433,61755,0.4603,149734,68923,0,0.0506,0.0578,0
"Taric",0.5308,364909,193694,0.5263,340583,179249,0,-0.0121,-0.0074,0
"Veigar",0.4725,262922,124231,0.4759,218700,104079,0,0.0355,0.0414,0
"Vel'Koz",0.5083,484059,246047,0.5063,410669,207922,0,0.0068,0.0111,0
"Volibear",0.485,61845,29995,0.4901,54591,26755,0,0.0193,0.0312,0
"Xerath",0.4965,471100,233901,0.498,385205,191832,0,0.0157,0.0202,0
"Yuumi",0.4573,601462,275049,0.4661,542631,252920,0,0.0479,0.0516,0
"Zilean",0.5138,432276,222103,0.514,358509,184274,0.1573,-6e-04,0.004,0.0448
