"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Xayah",0.03,28.91,0,0.71,339
"Ornn",0.83,42.94,0.05,3.25,10245
"Neeko",0.79,43.91,0.03,0.74,5800
"Aphelios",0.05,25.58,0,10.75,606
"Pyke",0.38,37.06,0.04,18.24,7809
"Graves",94.25,51.08,11.05,10.36,2195415
"Ekko",57.03,50.56,8.65,17.28,1718149
"Zac",88.5,51.52,7.13,10.18,1417220
"Kayn",88.57,51.78,15.38,12.72,3056734
"Wukong",53.71,51.15,4.07,12.62,809589
"Sett",16.02,50.55,2.08,20.71,412686
"Master Yi",94.26,51.67,11.37,34.97,2260204
"Nunu",93.74,51.43,3.03,0.47,601407
"Warwick",95.72,52.01,9.27,6.91,1842095
"Shaco",77.51,50.76,4.97,9.31,988510
"Fiddlesticks",77.52,50.76,3.81,4.24,756702
"Trundle",82.39,52.07,5.37,1.77,1066497
"Shyvana",88.85,51.92,4.27,2.23,849080
"Maokai",5.09,50.57,0.41,3.31,81931
"Elise",99.21,49.58,4.76,8.16,945397
"Volibear",48.95,52.21,2.61,1.29,519657
"Jax",45.42,49.19,5.55,10.06,1102762
"Olaf",82.01,49.59,4.66,6.31,926355
"Poppy",24.51,50.4,0.75,0.43,149263
"Amumu",96.79,52.58,6.17,1.39,1225528
"Rek'Sai",98.84,48.88,2.25,1.52,446298
"Dr. Mundo",27.89,52.15,1.14,1.8,225730
"Rammus",93.97,51.65,3.81,5.94,758113
"Rengar",70.1,47.61,2.91,2.22,578109
"Lee Sin",98.37,47.62,16.21,18.3,3220801
"Kindred",91.79,48.91,1.93,0.37,383799
"Ivern",89.22,50.46,0.63,0.19,125396
"Morgana",2.83,51.35,0.4,36.64,79504
"Jarvan IV",95.5,49.79,6.16,1.12,1223418
"Karthus",82.45,46.78,1.62,0.84,322720
"Kha'Zix",98.17,49.05,5.8,2.22,1153071
"Sion",4.3,50.03,0.11,0.17,21314
"Evelynn",99.55,49.02,4.28,4.51,849725
"Vi",97.17,50.92,4.39,0.65,872925
"Hecarim",91.94,49.51,3.02,0.79,599561
"Cho'Gath",11.73,48.77,0.48,1.05,94447
"Taliyah",47.6,47.1,0.38,0.05,75769
"Nidalee",89.7,46.29,1.95,0.37,387714
"Skarner",83.22,49.18,0.51,0.06,101320
"Xin Zhao",91.19,49.69,3.56,0.53,706964
"Udyr",91.73,50.25,1.71,0.45,340011
"Shen",5.67,46.81,0.34,0.83,68049
"Aatrox",2.68,43.88,0.16,4.36,32589
"Camille",8.98,43.69,0.24,0.47,47589
"Diana",10.57,47.69,1.09,19.38,215982
"Sylas",23.91,46.51,3.01,14.65,598240
"Pantheon",17.58,44.84,0.96,3.84,191583
"Nocturne",74.09,49.62,4.05,3.35,805567
"Tahm Kench",3.03,43.14,0.05,0.34,9073
"Riven",3.05,41.47,0.11,0.68,21474
"Gragas",83.31,44.64,2.17,0.22,430915
"Rumble",3.77,43.92,0.09,0.38,17342
"Sejuani",96.95,49.18,2.85,0.4,566683
"Mordekaiser",2.5,45.18,0.29,18.72,57196
"Teemo",5.17,47.87,0.43,11.22,86318
"Tryndamere",9.8,45.28,0.59,5.81,117840
"Qiyana",8.69,38.03,0.2,0.74,38842
"Quinn",3.63,43.28,0.11,1.8,21036
"Singed",2.42,38.64,0.05,0.35,10279
"Twitch",20,45.51,0.88,0.79,174744
"Garen",2.39,43.49,0.34,14.95,68407
"Nasus",4.91,46.6,0.46,11.8,91834
"Malphite",10.13,46.65,1.1,4.05,218043
