"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Taric",2.54,47.54,0.06,0.43,9499
"Skarner",75.28,49.08,0.58,0.09,89853
"Sion",3.66,48.94,0.09,0.16,13596
"Camille",4.31,43.5,0.21,0.94,32873
"Jarvan IV",93.32,49.05,3.72,0.52,577486
"Cho'Gath",10.67,48.09,0.33,0.73,50898
"Trundle",81.98,49.36,2.85,0.94,442114
"Sejuani",95.74,49.28,2.34,0.31,362461
"Aatrox",2.41,42.74,0.13,3.81,19585
"Shen",4.15,46.29,0.29,1.09,44418
"Xin Zhao",88.15,48.96,2.58,0.38,399676
"Gragas",70.28,44.68,1.48,0.17,230184
"Sylas",25.62,46.61,2.75,10.64,427274
"Riven",2.57,41.65,0.12,0.86,19234
"Diana",8.9,46.7,0.64,10.7,98880
"Qiyana",5.84,37.35,0.12,0.51,18772
"Rumble",2.92,43.39,0.07,0.42,10410
"Tryndamere",8.29,45.21,0.47,5.29,73467
"Pantheon",11.76,44.34,0.67,3.86,103836
"Twitch",14.59,45.96,0.86,1.3,133722
"Quinn",2.63,43.06,0.08,2.7,12874
"Teemo",4.03,47.23,0.35,11.07,53904
"Tahm Kench",3.49,41.93,0.05,0.29,8517
"Singed",2.54,40.8,0.06,0.37,8644
"Malphite",7.36,46.28,0.82,4.48,126829
"Nasus",3.48,45.11,0.24,7.12,37990
