"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Hecarim",87.31,51.01,4.67,1.43,692498
"Rek'Sai",98.73,49.34,2.52,1.57,372963
"Rammus",94.04,52.21,3.58,5.33,530962
"Warwick",95.91,51.88,8.54,6.02,1264837
"Trundle",85.36,52.34,5.51,1.86,816121
"Poppy",23.85,50.67,0.92,0.52,135971
"Rengar",70.95,48.03,2.7,2.15,400588
"Jax",41.82,49.5,5.04,9.89,747228
"Morgana",2,51.3,0.26,34.17,38218
"Maokai",5.04,49.96,0.29,1.66,42860
"Vi",96.93,50.93,4.05,0.62,599831
"Amumu",96.77,52.58,5.78,1.24,856127
"Ivern",90.65,50.26,1.11,0.23,164940
"Karthus",81.8,47.57,1.27,0.53,188479
"Lee Sin",98.41,47.79,15.64,18.18,2316739
"Kindred",93.01,48.97,2.05,0.37,303569
"Dr. Mundo",32.15,52.28,1.26,1.53,186548
"Evelynn",99.61,48.86,5.23,6.67,774574
"Skarner",81.31,50.07,0.48,0.06,71358
"Udyr",90.89,51.51,2.05,0.55,303656
"Kha'Zix",98.23,48.99,4.98,1.9,737107
"Taliyah",44.98,47.21,0.35,0.05,51776
"Nidalee",92.21,47.1,3.04,0.78,450169
"Jarvan IV",95.21,49.85,5.04,0.82,746990
"Shen",4.5,47.54,0.29,0.84,42956
"Cho'Gath",10.42,48.85,0.35,0.84,52089
"Diana",8.64,47.8,0.78,15.53,116064
"Sylas",24.17,47.15,2.63,12.54,389362
"Camille",8.46,44.75,0.28,0.54,41332
"Taric",6.63,46.94,0.18,0.48,27302
"Sion",3.88,49.49,0.09,0.15,13236
"Xin Zhao",91,49.57,3.4,0.51,503552
"Aatrox",2.53,43.48,0.16,4.64,23564
"Nocturne",69.39,49.35,3.64,2.9,539861
"Riven",2.86,41.17,0.11,0.66,15578
"Pantheon",17.33,44.92,0.87,3.77,129610
"Gragas",75.92,45.2,1.85,0.19,274456
"Rumble",3.27,44.43,0.07,0.35,10720
"Qiyana",7,39.18,0.14,0.6,21046
"Sejuani",96.58,49.34,2.32,0.29,342993
"Mordekaiser",2.14,45.78,0.24,15.28,35018
"Twitch",22.5,47.38,0.95,0.81,140914
"Teemo",4.47,47.42,0.36,11.36,52850
"Tryndamere",8.41,45.66,0.52,6.04,77106
"Tahm Kench",3.06,42.11,0.04,0.28,6561
"Singed",2.13,38.9,0.05,0.36,6790
"Quinn",3.21,42.82,0.09,2.12,13411
"Garen",2.01,43.56,0.28,12.31,41554
"Malphite",8.31,46.66,0.91,4.2,135224
"Nasus",3.8,45.78,0.31,9.55,45312
"Volibear",50.41,46.2,7.26,15.31,1075474
