"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Yorick",96.56,52.86,2.6,1.24,526521
"Kassadin",3.38,48.19,0.19,9.71,37654
"Camille",80.13,48.74,2,0.47,405261
"Teemo",79.44,51.7,6.27,10.42,1271266
"Darius",96.38,49.81,10.76,47.8,2180145
"Shaco",3.59,49.1,0.24,9.81,49581
"Yasuo",15.28,48.44,2.87,48.32,581423
"Kha'Zix",2.06,48.06,0.12,2.08,24182
"Malphite",51.61,50.92,5.6,3.49,1134059
"Rammus",4.51,50.32,0.2,5.98,41162
"Olaf",15.53,48.88,1.01,7.14,205001
"Kayle",84.69,50.55,2.84,0.58,575052
"Skarner",13.09,50.81,0.08,0.08,16949
"Dr. Mundo",71.2,51.78,2.75,1.74,556365
"Renekton",89.9,49.08,8.82,6.78,1787648
"Tryndamere",85.91,49.86,5.28,5.43,1069036
"Sion",80.64,51.67,1.78,0.15,359648
"Quinn",76.1,49.95,1.54,1.24,311722
"Zed",2.18,48.43,0.23,30.55,47210
"Malzahar",5.27,50.5,0.22,5.23,43820
"Vladimir",36.96,47.63,2.86,8.21,579261
"Poppy",62.57,49.24,1.9,0.41,385533
"Anivia",2.91,50.35,0.06,0.46,12138
"Heimerdinger",29.26,49.97,0.73,1.34,147666
"Riven",88.62,48.35,3.58,0.85,726285
"Veigar",2.46,49.2,0.21,3.7,43197
"Ornn",88.21,49.45,5.49,4.11,1112491
"Tahm Kench",30.13,48.88,0.55,0.62,111912
"Master Yi",3.86,48.91,0.5,36.3,101979
"Warwick",3.46,49.65,0.34,6.48,69044
"Gragas",3.05,46.51,0.09,0.25,18707
"Neeko",8.98,50.84,0.33,0.73,67843
"Qiyana",2.41,42.55,0.06,1.04,11590
"Lucian",4.61,46.8,0.71,3.12,144148
"Vayne",14.69,48.55,2.35,12.49,476404
"Aurelion Sol",2.26,47.51,0.02,0.14,3151
"Aatrox",88.09,48.09,5.59,4.16,1132144
"Sylas",18.61,47.17,2.2,12.33,445301
"Karma",6.06,48.86,0.27,0.34,54817
"Trundle",21.42,50.31,1.17,1.12,237097
"Rumble",36.32,48.98,0.98,0.47,198900
"Annie",2.62,49.43,0.07,0.64,14399
"Viktor",5.91,49.17,0.13,0.23,26301
"Irelia",53.57,45.62,4.88,5.42,988752
"Nidalee",2.97,42.65,0.07,0.41,13951
"Galio",4.66,48.9,0.27,1.61,53877
"Gangplank",87.95,46.95,2.12,0.59,429221
"Kennen",74.47,48.03,1.21,0.34,245174
"Twisted Fate",2.06,45.26,0.07,0.26,14488
"Swain",7.09,49.79,0.35,2.12,70790
"Pantheon",18.37,45.94,1.1,3.64,222534
"Azir",2.08,45.22,0.04,0.3,8823
"Cho'Gath",60.66,48.21,2.09,0.93,422935
"Urgot",94.42,49.92,3.4,1.85,688326
"Kalista",13.77,44.43,0.71,2.06,143836
"Jayce",65.12,46.74,1.23,0.24,248668
"Gnar",97.18,48.82,2.49,0.68,503685
"Lissandra",7.34,48.31,0.14,0.36,27902
"Corki",3.52,46.74,0.04,0.22,8245
"Akali",29.79,44.97,1.91,5.02,387719
"Ryze",32.88,45.1,1.36,0.72,275521
"Xin Zhao",5.57,46.67,0.24,0.55,48518
"Fiddlesticks",2.34,42.91,0.24,16.49,48792
"Udyr",7.34,43.48,0.14,0.49,29344
