"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Lissandra",8.85,48.66,0.15,0.34,26407
"Neeko",8.4,49.62,0.24,0.54,41269
"Nidalee",2.81,42.56,0.11,0.74,18332
"Pantheon",34.25,46.43,1.85,1.59,320164
"Warwick",3.93,49.03,0.35,3.95,60619
"Viktor",8.27,49.54,0.21,0.22,36036
"Rumble",39.15,48.15,1.68,1.15,291880
"Trundle",22.94,49.87,0.97,0.52,168613
"Twisted Fate",2.22,45.66,0.07,0.33,12263
"Shyvana",3.93,48.77,0.16,0.87,28575
"Master Yi",2.98,46.61,0.43,31.66,74398
"Aatrox",85.83,46.25,6.4,4,1110211
"Rammus",2.89,48.43,0.09,3.95,15091
"Jayce",62.36,45.64,0.85,0.21,147892
"Gnar",96.9,48.56,2.29,0.53,397667
"Galio",6.45,46.39,0.21,0.52,37239
"Tristana",3.16,46.15,0.25,1.26,42684
"Akali",30.73,42.37,1.81,12.05,313412
"Ivern",2.08,37.06,0.02,0.19,2685
"Ryze",34.45,45.43,2.22,1.53,385990
"Corki",4.55,47.44,0.04,0.23,7651
"Xin Zhao",3.17,45.24,0.13,0.6,22853
"Udyr",7.65,43.89,0.16,0.58,27588
