"champName","laneRate","winRate","pickRate","banRate","gamesPlayed"
"Zyra",0.5,46.64,0.02,2.44,4149
"Kai'Sa",0.3,40.07,0.04,1.59,6821
"Vel'Koz",1.25,52.44,0.07,1.3,11875
"Taliyah",0.85,45.53,0.01,0.05,1219
"Braum",0.36,36.84,0.01,0.85,2421
"Jhin",0.54,47.15,0.08,4.38,13874
"Kindred",0.95,44.7,0.02,0.36,3488
"Jinx",0.18,42.9,0.02,1.65,3685
"Senna",0.67,45.23,0.06,5.55,10023
"Ekko",1.67,47.45,0.27,17.16,46523
"Vi",1.56,43.76,0.07,0.69,12608
"Nami",0.08,33.91,0.01,0.47,920
"Yuumi",0.19,24.97,0.02,29.19,4177
"Thresh",0.17,30.77,0.03,7.22,4806
"Rek'Sai",0.68,47.04,0.02,1.58,3055
"Ivern",1.9,37.39,0.02,0.19,2819
"Bard",0.49,40.51,0.02,0.92,3266
"Rakan",0.15,38.41,0.01,0.32,945
"Xayah",0.16,36.95,0.01,0.64,1310
"Aphelios",0.37,39.51,0.03,10.06,4407
"Pyke",0.81,47.21,0.08,17.39,14531
"Wukong",43.54,51.75,3.02,7.75,530250
"Rengar",27.09,51.42,1.07,2.31,187090
"Fiora",96.86,50.59,7.59,8.97,1332491
"Kled",87.78,51.75,2.18,1.75,382478
"Graves",2.13,50.48,0.24,14.71,42954
"Zac",7.2,51.68,0.58,8.97,101634
"Cassiopeia",9.04,51.25,0.45,4.32,78787
"Maokai",67.25,51.66,4.65,2.57,816649
"Singed",91.83,52.81,2.01,0.36,353341
"Garen",91.5,51.62,13.12,13.96,2302052
"Shen",79.08,51.07,4.94,0.85,867184
"Kayn",5.42,50.41,0.87,17.03,153167
"Volibear",40.93,51.99,2.15,1.42,377408
"Quinn",79.99,51.39,2.2,1.96,386821
"Darius",96.85,49.98,10.56,48.39,1854183
"Soraka",4.11,51.77,0.33,2.42,57873
"Shyvana",8.26,51.55,0.41,2.1,72668
"Zilean",2.19,52.09,0.08,1.04,13652
"Sett",61.47,49.87,7.87,17,1381927
"Shaco",3.24,49.77,0.2,8.81,35172
"Talon",2.01,48.4,0.11,5.4,19796
"Urgot",95.83,53.12,5.79,4.89,1015618
"Malphite",54.75,51.35,5.73,4.04,1005084
"Tryndamere",85.54,49.94,5.19,5.82,911407
"Teemo",81.77,51.6,6.77,11.77,1188609
"Zed",2.08,49.2,0.2,28.57,35846
"Illaoi",96.45,51.05,4.1,10.85,719809
"Olaf",18.85,49.46,1.13,5.99,197649
"Nasus",93.11,52.3,8.19,10.94,1437636
"Nocturne",7.14,52.77,0.38,3.11,67409
"Diana",2.33,50.09,0.22,17.25,38839
"Heimerdinger",32.3,50.07,0.79,1.19,138031
"Dr. Mundo",66.78,51.46,2.73,1.67,478457
"Neeko",8.32,50.56,0.3,0.69,52282
"Jax",55.22,49.9,6.73,9.92,1181809
"Camille",81.37,48.89,2.56,0.51,449721
"Karthus",2.85,46.44,0.05,0.68,8547
"Yorick",97.12,52.56,3.05,1.64,535579
"Yasuo",13.57,48.67,2.45,48.89,429258
"Kassadin",4.06,48.42,0.25,14.03,43791
"Sion",83.05,51.44,2.07,0.17,363867
"Annie",2.9,49.95,0.14,1.17,24052
"Mordekaiser",86.4,49.94,9.72,16.78,1705891
"Skarner",15.69,49.92,0.1,0.06,16719
"Hecarim",10.86,49.46,0.39,0.84,68840
"Vayne",13.41,48.77,2.23,14.11,391279
"Ornn",89.38,49.8,5.54,2.75,972914
"Poppy",61.49,49.48,2.09,0.49,366716
"Renekton",90.04,48.57,8.61,8.83,1510972
"Kayle",84.12,50.27,2.88,0.56,505332
"Riven",89.11,48.63,3.3,0.63,579818
"Aurelion Sol",2.17,49.06,0.02,0.15,2825
"Malzahar",5.05,51.07,0.21,5.08,37703
"Aatrox",88.63,48.25,5.81,4.5,1019982
"Qiyana",2.29,44.36,0.05,0.64,8515
"Karma",6.28,48.43,0.32,0.39,55398
"Irelia",56.01,46.31,5.75,7.25,1009319
"Tahm Kench",40.92,49.17,0.6,0.3,106020
"Sylas",17.24,47.1,2,14.12,350719
"Warwick",3.84,48.98,0.36,6.61,63478
"Galio",3.66,48.34,0.22,2.44,38498
"Jayce",70.86,47.54,2.01,0.51,352551
"Gragas",7.37,47.55,0.18,0.2,30928
"Kalista",9.05,46.62,0.32,1.18,55650
"Vladimir",34.86,47.69,2.74,8.31,480424
"Nidalee",2.83,42.68,0.1,0.76,18403
"Rammus",3.98,50.19,0.16,5.63,27544
"Veigar",2.42,49.31,0.18,3.28,31906
"Anivia",3.06,49.19,0.06,0.39,9806
"Azir",2.17,45.57,0.04,0.3,7013
"Trundle",13.69,49.43,0.9,1.84,157805
"Master Yi",3.73,48.04,0.43,34.22,75126
"Kennen",74.27,48.24,1.13,0.31,198199
"Lucian",5.54,46.74,0.93,3.38,163350
"Rumble",35.14,48.59,0.82,0.36,143100
"Lissandra",6.73,48.68,0.16,0.56,28795
"Swain",7.08,49.62,0.35,2.19,62019
"Gangplank",89.04,46.91,2.63,0.73,461243
"Pantheon",19.52,45.86,1.18,4.04,207143
"Viktor",6.04,48.92,0.13,0.21,22254
"Corki",2.99,47.75,0.06,0.31,11328
"Gnar",97.15,48.95,2.71,0.79,475253
"Cho'Gath",61.29,48.45,2.29,0.94,402182
"Akali",28.73,45.43,2,5,350747
"Ryze",24.38,46.41,0.95,0.51,166816
"Xin Zhao",5.21,46.78,0.21,0.54,37244
"Udyr",8.84,45.1,0.23,0.64,39513
